row_id,pattern_id,confidence,source_phrase,method
1097,predictive_maintenance,0.9,"AI/autonomous ops), predictive maintenance & asset optimisatio",regex
1099,robotics_automation,0.9,"l planning: RI.KNEE ROBOTICS v2.0, CORI Surgi",regex
1101,grid_energy_optimization,0.9,S protection around wind/hydro and species m,regex
1102,sovereign_ai_infra,0.9,"-80,000 employees; ""AI Factory"" enterprise reuse e",regex
1103,customer_chatbot,0.9,on; simple customer chatbot live (per parliamen,regex
1107,demand_forecasting,0.5,disruptions); AI in forecasting/replenishment; gene,regex
1107,inventory_supplychain,0.5,ital twin of global supply chain (satellite imagery,regex
1110,personalization,0.9,"delivering customer recommendations; ""holistic AI syst",regex
1111,robotics_automation,0.9,namic room pricing; robotic room-cleaning; Co,regex
1114,drug_discovery,0.9,I/ML across R&D for drug discovery; named collaboratio,regex
1117,sovereign_ai_infra,0.9,raining/inference); Data Center segment record $16.,regex
1118,robotics_automation,0.5,solar installation robot + Max IQ AI softwar,regex
1118,grid_energy_optimization,0.5,"""Maximo"" AI-enabled solar installation robot",regex
1119,claims_automation,0.5,or straight-through claims automation (2023 CI,regex
1119,code_copilot,0.5,"""Code Based Processing"" p",regex
1123,sovereign_ai_infra,0.9,w/ NVIDIA Blackwell GPUs in 17 cities (laun,regex
1128,sovereign_ai_infra,0.9,"ower provider to AI data centers, not internal AI u",regex
1129,claims_automation,0.9,I drafts nearly all claims-related customer co,regex
1134,computer_vision,0.9,"t (AI waste-sorting computer vision) — exploratory, not",regex
1136,sovereign_ai_infra,0.9,ure provider for AI data centers),regex
1137,fraud_detection,0.9,ML/AI fraud detection models (1,regex
1138,underwriting_ai,0.9,Agentic GenAI underwriting (partners: Anthropi,regex
1139,sovereign_ai_infra,0.9,ent; positions edge data centers (CoreSite) to HOST,regex
1142,inventory_supplychain,0.5,"keting, operations, supply chain, finance, HR (discl",regex
1142,marketing_content,0.5,"2025 across sales, marketing, operations, supply",regex
1144,sovereign_ai_infra,0.9,t/connectors for AI data centers (OAI 2.0 rack arch,regex
1145,predictive_maintenance,0.9,I smart sensors for predictive maintenance,regex
1146,internal_copilot,0.5,"""Aon Broker Copilot"" — proprietary pate",regex
1146,claims_automation,0.5,hed Jun 2025); also Claims Copilot,regex
1147,inventory_supplychain,0.9,"al-time monitoring, supply chain/logistics across gl",regex
1151,personalization,0.9,"""AXON"" AI recommendation engine powering Axo",regex
1152,hands_free_driving,0.9,d-to-end AI-powered ADAS platform (Gen 6/Gen,regex
1153,internal_copilot,0.5,Deployed Kalepa AI Copilot underwriting workbe,regex
1153,underwriting_ai,0.5,d Kalepa AI Copilot underwriting workbench (casualty,regex
1154,inventory_supplychain,0.9,"trading analytics, logistics optimization per CIO/exec interv",regex
1155,underwriting_ai,0.9,across operations (underwriting to compliance) per,regex
1157,claims_automation,0.9,dded across broking/claims/reinsurance,regex
1158,fraud_detection,0.5,"— risk assessment, fraud detection, expedite",regex
1158,claims_automation,0.5,AI/ML for claims administration — ri,regex
1162,demand_forecasting,0.9,AI-driven forecasting/replenishment + Goo,regex
1163,customer_chatbot,0.5,llow-ups) + EliseAI conversational leasing assistant;,regex
1163,aml_kyc,0.5,AI to streamline resident service,regex
1168,customer_chatbot,0.9,"""Erica"" AI virtual assistant — 3B+ client intera",regex
1169,voice_assistant,0.9,"able w/ ""Scotty"" AI voice assistant for care-team commu",regex
1171,marketing_content,0.9,ICO deploying AI in marketing + telematics (chara,regex
1172,customer_chatbot,0.9,GenAI virtual assistant + agent-assist acro,regex
1173,drug_discovery,0.9,signed NovoBody Duo molecules from Monod Bio,regex
1175,internal_copilot,0.5,"""Aladdin Copilot"" generative AI acro",regex
1175,robotics_automation,0.5,nalysis) & Thematic Robot,regex
1177,code_copilot,0.9,y cites AI-authored code & Cash App support,regex
1179,quality_inspection,0.5,"chain, safety incl. visual inspection + rapid parts valid",regex
1179,inventory_supplychain,0.5,"ing, manufacturing, supply chain, safety incl. visua",regex
1181,medical_diagnostics,0.9,"vigo+ AI ""Automated Lesion Assessment"" PCI gui",regex
1182,drug_discovery,0.5,"OD ""AI factory"" for drug discovery; AI Proteins $400M",regex
1182,sovereign_ai_infra,0.5,"VIDIA DGX SuperPOD ""AI factory"" for drug discovery",regex
1186,marketing_content,0.9,"ellence + AI-fueled marketing/creative (""digital",regex
1193,customer_chatbot,0.9,etary multi-agentic conversational AI for auto-buying,regex
1194,robotics_automation,0.5,riven warehouse (74 robots) for home delivery,regex
1194,inventory_supplychain,0.5,platform; AI-driven warehouse (74 robots) for hom,regex
1196,predictive_maintenance,0.9,"ore"" GenAI feature (predictive maintenance insights from techn",regex
1197,personalization,0.9,vehicle photography/personalized videos,regex
1198,voice_assistant,0.9,Voice AI ordering agents in,regex
1199,predictive_maintenance,0.9,",000+ by 2030) + AI predictive maintenance on 4M+ connected as",regex
1201,document_ocr,0.9,"CRE (data analysis, document processing, workflow automatio",regex
1202,internal_copilot,0.9,"digital sales; M365 Copilot to 10,000 employees",regex
1203,robotics_automation,0.5,te optimization; AI/robotics/AMRs in new auto,regex
1203,inventory_supplychain,0.5,AI + PinRoutes route optimization; AI/robotics/AMRs i,regex
1205,predictive_maintenance,0.9,"sq-mi service area (predictive maintenance, faster outage rest",regex
1207,drug_discovery,0.9,"""Logica"" AI-powered drug discovery platform (w/ Valo H",regex
1208,genai_search_knowledge,0.5,nts (2026) + Schwab Knowledge Assistant (LLM rese,regex
1208,call_center_ai,0.5,"n, 2024) + GenAI in call centers",regex
1209,personalization,0.9,sist AI/ML for call recommendations + Spectrum Voice I,regex
1211,customer_chatbot,0.9,"""Ava Cado"" conversational AI hiring platform",regex
1212,claims_automation,0.5,"ance, Nov 2025); AI claims doc processing (3M+",regex
1212,underwriting_ai,0.5,ocessing (3M+ docs; underwriting cut 24h->2h per rep,regex
1213,marketing_content,0.5,l listening (82% of marketing spend now digital),regex
1213,sentiment_analytics,0.5,"ookalike audiences, social listening (82% of marketing s",regex
1216,claims_automation,0.5,AI deployment in claims/underwriting/govern,regex
1216,underwriting_ai,0.5,eployment in claims/underwriting/governance per Q1 2,regex
1217,code_copilot,0.9,ants (target 30% of code) — 3rd-party source,regex
1218,sovereign_ai_infra,0.9,rm for GPU clusters/data centers,regex
1220,call_center_ai,0.9,"+ AI in credit-card contact centers; ""Reimagine the Ba",regex
1221,inventory_supplychain,0.5,s AI in procurement/supply chain; GenAI across adver,regex
1221,marketing_content,0.5,"chain; GenAI across advertising, R&D, consumer i",regex
1224,marketing_content,0.9,ated flavor + GenAI marketing/product design (Ope,regex
1231,predictive_maintenance,0.5,"tions optimization, predictive maintenance, artificial gas lif",regex
1231,demand_forecasting,0.5,"rtificial gas lift, demand forecasting",regex
1233,genai_search_knowledge,0.5,) per 3rd-party coverage; no primary announ,regex
1233,demand_forecasting,0.5,"ML in supply chain (demand forecasting, inventory, rout",regex
1234,sovereign_ai_infra,0.9,yr PPA to Microsoft data centers),regex
1237,sovereign_ai_infra,0.9,"connectivity for AI data centers (Meta $6B, Amazon",regex
1238,customer_chatbot,0.9,"""Corpay AI"" conversational intelligence layer",regex
1239,drug_discovery,0.5,for crop-protection molecule/protein modeling +,regex
1239,precision_agriculture,0.5,AI for crop-protection molecule,regex
1240,customer_chatbot,0.9,dry) + Smart Search conversational NLP,regex
1241,demand_forecasting,0.5,AI demand forecasting/inventory (CEO V,regex
1241,inventory_supplychain,0.5,"demand forecasting/inventory (CEO Vachris: ""very",regex
1243,code_copilot,0.9,"lows, AgentWorks no-code)",regex
1245,quality_inspection,0.9,tonomous drone rail-defect inspection + Azure,regex
1247,customer_chatbot,0.9,alized care recs) + conversational AI navigation; cons,regex
1248,medical_diagnostics,0.9,cross life sciences/diagnostics; Leica Biosyste,regex
1249,demand_forecasting,0.9,AI forecasting tools for restauran,regex
1254,sovereign_ai_infra,0.9,"""Dell AI Factory with NVIDIA"" + Powe",regex
1257,personalization,0.5,lucose biosensing — personalized insights on meals,regex
1257,own_llm,0.5,First GenAI platform in glucose biosensi,regex
1258,sovereign_ai_infra,0.9,l electricity to AI data centers in West Texas),regex
1259,sovereign_ai_infra,0.9,cooling across 170 data centers) for hosting AI tr,regex
1262,sovereign_ai_infra,0.9,r power supplier to data centers,regex
1263,quality_inspection,0.5,er computer vision (quality inspection),regex
1263,computer_vision,0.5,+ DOM Pizza Checker computer vision (quality inspection,regex
1268,sovereign_ai_infra,0.9,"I/Oracle ""Stargate"" data center — supplier role onl",regex
1271,sovereign_ai_infra,0.9,architecture for AI data centers (NVIDIA collaborat,regex
1274,sovereign_ai_infra,0.9,er intelligence for data centers,regex
1275,computer_vision,0.9,drone inspections + computer vision + real-time weather,regex
1278,personalization,0.9,", employee support; personalized care recommendati",regex
1284,credit_risk,0.5,""" explainable-AI ML credit scoring (patented, with con",regex
1284,code_copilot,0.5,ith consumer reason codes) + Equifax Amplify,regex
1287,claims_automation,0.5,oots Automation AI (claims/underwriting automa,regex
1287,underwriting_ai,0.5,tomation AI (claims/underwriting automation) + Hylan,regex
1289,internal_copilot,0.5,mer marketing; M365 Copilot,regex
1289,demand_forecasting,0.5,"product dev, trend forecasting, consumer marketing",regex
1292,quality_inspection,0.9,ated grid equipment defect identification,regex
1295,own_llm,0.9,justments; OpenAI + in-house models),regex
1298,predictive_maintenance,0.9,"ation, Guyana) + ML predictive maintenance/oil analysis",regex
1300,customer_chatbot,0.9,nancial workflows + conversational API,regex
1301,fraud_detection,0.9,FICO Falcon fraud detection AI/ML (us,regex
1302,inventory_supplychain,0.9,ion tools + managed-inventory tech (FASTVend/FAST,regex
1306,fraud_detection,0.9,SecurLOCK AI card-fraud detection (Stratyfy,regex
1307,fraud_detection,0.9,AI-powered fraud prevention/detectio,regex
1308,quality_inspection,0.5,tomated solar-panel defect detection (Louisian,regex
1308,computer_vision,0.5,AI + computer vision/deep learning for a,regex
1309,quality_inspection,0.9,"ate poles, identify defects) in OH/PA; ADMS +",regex
1310,fraud_detection,0.9,AI/GenAI check-fraud detection; Microsof,regex
1311,sovereign_ai_infra,0.9,"NVIDIA giga-scale ""AI factory"" manufacturing",regex
1312,hands_free_driving,0.9,ueCruise hands-free driver assist + Latitude AI subsi,regex
1319,personalization,0.9,nect+ subscription (personalized suggestions from,regex
1323,demand_forecasting,0.9,"sion orchestration, forecasting, system stability)",regex
1327,customer_chatbot,0.5,"""MillsChat"" GenAI chatbot + GenAI in procurem",regex
1327,inventory_supplychain,0.5,enAI in procurement/supply chain (cost-gap modeling),regex
1328,hands_free_driving,0.9,Super Cruise hands-free driving + OnStar AI; AI in,regex
1329,robotics_automation,0.5,ered mobile picking robots across warehouses,regex
1329,inventory_supplychain,0.5,cking robots across warehouses,regex
1330,drug_discovery,0.9,"platform for small-molecule discovery, $35M+)",regex
1331,fraud_detection,0.9,payments/commerce + fraud (own insights conte,regex
1334,internal_copilot,0.5,"e engineer + GitHub Copilot to 12,000 devs; ~1M",regex
1334,code_copilot,0.5,"software engineer + GitHub Copilot to 12,000 devs; ~1M",regex
1336,underwriting_ai,0.5,ment processing for underwriting (Navigators wholesa,regex
1336,document_ocr,0.5,mea Platform GenAI document processing for underwriting (N,regex
1337,inventory_supplychain,0.9,"financial planning/supply chain/ops (CEO Cocks: ""be",regex
1341,inventory_supplychain,0.9,on-intelligence for supply chain resilience + plant,regex
1342,internal_copilot,0.9,gentic AI framework/Copilot,regex
1343,customer_chatbot,0.9,"""Hilton AI Planner"" conversational travel-planning + 4",regex
1347,demand_forecasting,0.5,anning platform for demand forecasting/supply chain (li,regex
1347,inventory_supplychain,0.5,demand forecasting/supply chain (live across 70+ si,regex
1348,credit_risk,0.9,analytics + climate risk modeling across 70-proper,regex
1349,inventory_supplychain,0.9,+ AI in production/supply chain — weak sourcing (Li,regex
1350,internal_copilot,0.9,Copilot+ AI PCs (EliteBook,regex
1352,medical_diagnostics,0.9,ization automation (diagnostic imaging); will p,regex
1353,fraud_detection,0.9,"AI fraud detection (BEC, acc",regex
1357,medical_diagnostics,0.9,diagnostic imaging/radiology,regex
1359,drug_discovery,0.9,for small-molecule drug discovery,regex
1365,genai_search_knowledge,0.9,erfumers to design fragrances + AI/ML for i,regex
1374,genai_search_knowledge,0.9,ructure (compute/storage/photonics/cooling),regex
1375,fraud_detection,0.9,"Crimes Defender"" AI fraud detection + Google",regex
1376,sovereign_ai_infra,0.9,r gigawatt-scale AI data centers (NVIDIA Omniverse),regex
1377,drug_discovery,0.9,tform (NVIDIA) + AI drug discovery (CIO: ~50% faster l,regex
1379,code_copilot,0.9,0K-250K employees + coding assistant (10-20% e,regex
1380,inventory_supplychain,0.5,"s) for product dev, supply chain, consumer engagemen",regex
1380,digital_twin,0.5,"edictive analytics, digital twins) for product dev,",regex
1381,marketing_content,0.9,g + MEIO); GenAI in marketing,regex
1382,customer_chatbot,0.5,Conversational AI in call centers,regex
1382,call_center_ai,0.5,onversational AI in call centers (cost reduction) +,regex
1383,sovereign_ai_infra,0.9,Keysight AI (KAI) Data Center Test Platform for A,regex
1384,marketing_content,0.9,mization + GenAI in marketing/sales (case studies,regex
1386,sovereign_ai_infra,0.9,tructure fueling AI data centers; supplier role onl,regex
1388,quality_inspection,0.9,AI-powered defect inspection/metrolog,regex
1389,inventory_supplychain,0.9,"+ AI ""self-driving"" supply chain + AI product develo",regex
1390,personalization,0.5,GenAI personalization + personal sho,regex
1390,marketing_content,0.5,e); AI in precision marketing (84.51),regex
1392,medical_diagnostics,0.9,cleared) AI digital pathology across anatomic pat,regex
1398,sovereign_ai_infra,0.9,VIDIA Blackwell DGX AI factory,regex
1401,sovereign_ai_infra,0.9,"is AI"" subsidiary + AI Factory platform (secure AI",regex
1402,underwriting_ai,0.9,es AI/analytics for underwriting + operations; forma,regex
1404,marketing_content,0.9,l) + AI performance marketing (Google case study),regex
1409,personalization,0.9,+ GenAI search for personalized recommendations,regex
1412,sovereign_ai_infra,0.9,kaged optics for AI data centers,regex
1414,fraud_detection,0.9,"lligence Pro"" GenAI fraud detection (125B tra",regex
1416,translation_language,0.9,"hru voice ordering (multilingual, ~90% accuracy) + m",regex
1419,drug_discovery,0.9,AI/ML drug discovery collaboration w/ Ma,regex
1420,personalization,0.9,ant + AI ad-ranking/recommendation systems; ~$70-80B A,regex
1421,claims_automation,0.9,idance) + Sprout.ai claims automation,regex
1423,personalization,0.5,AI-driven personalized marketing + AI in,regex
1423,marketing_content,0.5,driven personalized marketing + AI integration in,regex
1424,predictive_maintenance,0.9,"GAs (vision, audio, predictive maintenance)",regex
1426,internal_copilot,0.9,Microsoft 365 Copilot + Azure OpenAI + Co,regex
1429,inventory_supplychain,0.9,) across commercial/supply chain/finance,regex
1430,personalization,0.5,ure + Publicis) for personalized content at scale,regex
1430,marketing_content,0.5,GenAI marketing content-creation pl,regex
1431,sovereign_ai_infra,0.9,"for AI GPU servers/data centers (48V architecture,",regex
1434,genai_search_knowledge,0.9,"otes, action items, knowledge retrieval",regex
1436,computer_vision,0.9,", police reporting, video analytics) + SVX AI body came",regex
1438,fraud_detection,0.5,"fin agentic AI (AML/fraud analysts) + ""Dynami",regex
1438,aml_kyc,0.5,"Verafin agentic AI (AML/fraud analysts) + """,regex
1439,genai_search_knowledge,0.9,"p AIPod"" AI data-storage infrastructure (NV",regex
1440,personalization,0.9,) + longstanding ML recommendation engine + AI-generat,regex
1444,grid_energy_optimization,0.9,I to optimize solar/wind output in real time,regex
1445,demand_forecasting,0.9,roject) + Celect AI demand forecasting + AI-powered sho,regex
1446,predictive_maintenance,0.5,"is, risk reduction, predictive maintenance, grid optimization",regex
1446,grid_energy_optimization,0.5,"ictive maintenance, grid optimization",regex
1448,quality_inspection,0.9,passing trains for defects,regex
1453,inventory_supplychain,0.9,caling across steel supply chain (efficiency/cost) +,regex
1454,sovereign_ai_infra,0.9,Blackwell AI GPUs + CUDA + AI platfo,regex
1457,inventory_supplychain,0.9,AI in distribution/inventory; no primary announc,regex
1460,marketing_content,0.9,"""Omni"" AI marketing intelligence platfo",regex
1461,sovereign_ai_infra,0.9,", 800V HVDC) for AI data centers + edge/physical AI",regex
1463,sovereign_ai_infra,0.9,OCI GPU AI infrastructure +,regex
1466,claims_automation,0.9,ry trend; 3rd-party claims only),regex
1470,predictive_maintenance,0.5,form (diagnostics + predictive maintenance),regex
1470,medical_diagnostics,0.5,-services platform (diagnostics + predictive ma,regex
1472,fraud_detection,0.9,nts) + real-time AI fraud detection,regex
1473,genai_search_knowledge,0.9,sions in food & beverage),regex
1475,marketing_content,0.5,platform for pharma marketing/content + AI in cli,regex
1475,own_llm,0.5,"""Charlie"" GenAI platform for pharma marketin",regex
1476,demand_forecasting,0.9,s) + ML outage/fire forecasting; monitoring hub cre,regex
1478,predictive_maintenance,0.9,Shoreline AI predictive maintenance in midstream (predi,regex
1480,code_copilot,0.5,"ry"" + agentic AI in software development; $1.4B AI investmen",regex
1480,sovereign_ai_infra,0.5,"Building own ""AI factory"" + agentic AI in so",regex
1482,predictive_maintenance,0.9,"health, anticipate equipment failures, automate outage d",regex
1484,sovereign_ai_infra,0.9,"ia, manufacturing (""AI factory"" framework)",regex
1485,customer_chatbot,0.5,photo claims + Flo conversational AI,regex
1485,claims_automation,0.5,mputer-vision photo claims + Flo conversationa,regex
1486,inventory_supplychain,0.5,ers as a business + warehouse demand from AI buil,regex
1486,sovereign_ai_infra,0.5,nt (building $8B AI data centers as a business + wa,regex
1487,underwriting_ai,0.9,al pros + automated underwriting (Pace),regex
1489,code_copilot,0.5,d in Creo/Windchill/Codebeamer/ServiceMax +,regex
1489,grid_energy_optimization,0.5,AI embedded in Creo/Windchill/Codebeamer/Ser,regex
1490,pricing_ai,0.9,pare locations); AI dynamic pricing reported,regex
1491,robotics_automation,0.9,AI + robotics to build structu,regex
1492,sovereign_ai_infra,0.9,frastructure for AI data centers; $39.2B backlog fr,regex
1493,genai_search_knowledge,0.9,Snapdragon on-device/edge AI,regex
1494,medical_diagnostics,0.9,Acquired PathAI Diagnostics (AI digital pat,regex
1496,customer_chatbot,0.9,"""Ask Ralph"" conversational AI shopping/styling",regex
1497,genai_search_knowledge,0.9,nt + GenAI internal-knowledge search + Client 360,regex
1498,sovereign_ai_infra,0.9,(CADS) w/ embedded GPU for autonomous thre,regex
1501,drug_discovery,0.9,nter) for target ID/drug discovery + TriNetX AI partne,regex
1503,robotics_automation,0.9,I-powered recycling robots (identify + sort r,regex
1504,personalization,0.9,AI/ML (FDA-cleared) personalizing CPAP therapy (tr,regex
1511,personalization,0.9,AI + GenAI for personalized recommendations (,regex
1512,internal_copilot,0.9,"Spark Assist"" GenAI copilot",regex
1514,genai_search_knowledge,0.9,emory-centric AI storage,regex
1517,genai_search_knowledge,0.5,r AI data center storage (training data/che,regex
1517,sovereign_ai_infra,0.5,s (36-44TB+) for AI data center storage (training d,regex
1518,sovereign_ai_infra,0.9,"ure provider for AI data centers, esp. Texas)",regex
1520,computer_vision,0.9,"lor Expert"" AI app (computer vision detects room colors",regex
1524,inventory_supplychain,0.9,lligence optimizing inventory + AI/IoT/RFID conne,regex
1525,medical_diagnostics,0.9,"t-Track Intelligent Diagnostics"" AI-driven scan",regex
1526,code_copilot,0.9,"umentation, assigns codes; in Epic Toolbox)",regex
1528,genai_search_knowledge,0.9,"ruption recovery + ""Knowledge & Policy Guru"" AI a",regex
1530,inventory_supplychain,0.5,for personalization/inventory,regex
1530,personalization,0.5,"""Deep Brew"" AI for personalization/inventory",regex
1534,robotics_automation,0.9,Mako SmartRobotics AI-assisted surg,regex
1535,sovereign_ai_infra,0.9,AI GPU servers + liquid-co,regex
1536,customer_chatbot,0.5,erwriting + virtual chatbot/GenAI CX (decade-lo,regex
1536,fraud_detection,0.5,ML fraud detection + AI cred,regex
1537,internal_copilot,0.9,"tion + ""Synopsys.ai Copilot"" GenAI across EDA f",regex
1538,demand_forecasting,0.5,ic ecosystem across forecasting/inventory,regex
1538,inventory_supplychain,0.5,across forecasting/inventory,regex
1539,sentiment_analytics,0.9,(OpenAI; real-time sentiment/problem-prevention),regex
1544,customer_chatbot,0.9,"re Companion"" GenAI chatbot for store team memb",regex
1545,sovereign_ai_infra,0.9,terconnects) for AI data centers & HPC,regex
1547,robotics_automation,0.9,AI device makers) + robotics (Universal Robot,regex
1548,hands_free_driving,0.5,Full Self-Driving (FSD) neura,regex
1548,robotics_automation,0.5,+ Optimus humanoid robot + robotaxi,regex
1549,predictive_maintenance,0.9,"device AI (sensors, predictive maintenance, autonomy)",regex
1555,marketing_content,0.9,"owered by ""Koa"" AI (campaign optimization)",regex
1557,grid_energy_optimization,0.9,uired Jan 2025) for energy optimization,regex
1561,customer_chatbot,0.9,") + ""Truist Assist"" virtual assistant + AI receivables pl",regex
1563,computer_vision,0.9,Computer vision + ML for plant auto,regex
1564,demand_forecasting,0.9,AI cash forecasting (U.S. Bank Liquidit,regex
1567,aml_kyc,0.5,"""GLAMlab"" AI/AR virtual tr",regex
1567,personalization,0.5,DIA StyleGAN2) + AI personalization (QM Scientific,regex
1568,quality_inspection,0.9,d train inspection (defect detection),regex
1570,inventory_supplychain,0.9,ORION AI route optimization (~100M miles/yr sav,regex
1573,document_ocr,0.9,Hippocratic AI GenAI agents,regex
1577,medical_diagnostics,0.5,ach analyzer remote diagnostics; GreyMatter age,regex
1577,translation_language,0.5,ity monitoring + AI translation tools; Hach analyze,regex
1579,underwriting_ai,0.9,"GenAI Underwriting Assistant + ""Mozart",regex
1581,drug_discovery,0.9,s infrastructure in drug discovery process (own storie,regex
1582,sovereign_ai_infra,0.9,modules for AI/HPC data centers (up to 100kW/rack;,regex
1585,fraud_detection,0.9,ic-AI payments + AI fraud detection (Decision,regex
1587,genai_search_knowledge,0.9,-transformation coverage but no named AI in,regex
1588,underwriting_ai,0.9,Kalepa AI underwriting platform (reported,regex
1589,inventory_supplychain,0.9,"GenAI across warehouse ops, customer servi",regex
1590,robotics_automation,0.9,module + Rail Ghost robotic inspection,regex
1592,personalization,0.9,"experiences (parks personalization/crowd mgmt), e",regex
1594,inventory_supplychain,0.9,"contamination + AI route optimization (18,000+ vehicles)",regex
1597,customer_chatbot,0.9,"""Fargo"" GenAI virtual assistant — 1B+ interactions",regex
1599,robotics_automation,0.9,AI + robotics in fill-finish o,regex
1600,genai_search_knowledge,0.5,"""AI Data Cycle"" storage framework — HDDs (",regex
1600,sovereign_ai_infra,0.5,dmap) + SSDs for AI data centers/training,regex
1602,marketing_content,0.9,ents across service/marketing/design (interior-de,regex
1603,sovereign_ai_infra,0.9,ructure powering AI data centers; supplier role),regex
1604,aml_kyc,0.5,ollow facility (streamlines underwriting/ri,regex
1604,underwriting_ai,0.5,cility (streamlines underwriting/risk placement for,regex
1606,personalization,0.9,aff/back-of-house + personalization (CIO Dan Regal,regex
1609,voice_assistant,0.9,latform + Taco Bell voice AI drive-thru (300+ US,regex
1610,inventory_supplychain,0.9,n AI for autonomous warehouse item recognition/sc,regex
1611,robotics_automation,0.9,ROSA robotics platform (AI-dri,regex
1612,medical_diagnostics,0.9,"Vetscan Imagyst"" AI diagnostics platform (AI bl",regex
1617,sovereign_ai_infra,0.9,Built internal AI Factory using NVIDIA NIM an,regex
1618,robotics_automation,0.9,"Genio platform for robotics, drones and indu",regex
1619,claims_automation,0.9,Center with NVIDIA; claims up to 5x capacity g,regex
1620,robotics_automation,0.5,nsing collaborative robots with digital-twin,regex
1620,inventory_supplychain,0.5,ion lines and smart warehouse logistics at automa,regex
1623,robotics_automation,0.9,t venture combining robotics and manufacturin,regex
1626,quality_inspection,0.5,age recognition for defect root-cause; intelli,regex
1626,computer_vision,0.5,omaly detection and image recognition for defect root-cau,regex
1628,quality_inspection,0.9,Proprietary AI defect detection on AOI/AV,regex
1629,genai_search_knowledge,0.9,n LLM with internal knowledge for smart-manufactu,regex
1630,fraud_detection,0.9,"an's first ""AI anti-fraud financial ecosystem",regex
1631,personalization,0.9,"ecretary"" providing personalized customer service",regex
1632,internal_copilot,0.9,loyed Microsoft 365 Copilot and hybrid-cloud fo,regex
1635,internal_copilot,0.9,"nearly 20 projects: employee assistants, virtual helpers,",regex
1638,genai_search_knowledge,0.9,"elopment framework (knowledge base, model hub, gu",regex
1641,robotics_automation,0.9,da) demonstrated AI robotics for smart manufa,regex
1642,sovereign_ai_infra,0.5,oyed 16 NVIDIA H100 GPUs (~NT$30M),regex
1642,own_llm,0.5,"Built proprietary LLM ""Taishin Brain"" pow",regex
1646,aml_kyc,0.5,online lending and AML with model monitori,regex
1646,marketing_content,0.5,"anagement, targeted marketing, online lending and",regex
1647,internal_copilot,0.9,osted Microsoft 365 Copilot generative-AI hacka,regex
1648,genai_search_knowledge,0.5,d digitizing expert knowledge,regex
1648,aml_kyc,0.5,n early 2024 to streamline quotation proces,regex
1649,genai_search_knowledge,0.9,ith internal expert knowledge,regex
1651,internal_copilot,0.5,Deployed GitHub Copilot for enterprise code,regex
1651,code_copilot,0.5,ilot for enterprise code generation with qua,regex
1652,digital_twin,0.9,d generative AI and digital twins with Ericsson to b,regex
1653,internal_copilot,0.5,Deployed GitHub Copilot generative AI to ov,regex
1653,code_copilot,0.5,Deployed GitHub Copilot generative AI to ov,regex
1654,voice_assistant,0.9,Generative-AI voice assistant for customer servic,regex
1655,customer_chatbot,0.9,"unched Taiwan-first conversational-finance service ""iW",regex
1656,marketing_content,0.9,"AI projects across marketing, risk decisions and",regex
1657,genai_search_knowledge,0.9,AI Hub (on-prem LLM/RAG platform with AI co,regex
1660,predictive_maintenance,0.5,"of AI use cases for predictive maintenance, energy optimizatio",regex
1660,grid_energy_optimization,0.5,"ictive maintenance, energy optimization and supply-chain go",regex
1662,genai_search_knowledge,0.9,into a proprietary knowledge base and deployed A,regex
1667,internal_copilot,0.9,"c AI) with ""Huabao"" employee assistant integrating generat",regex
1668,customer_chatbot,0.5,e 2.0 generative-AI chatbot integrating busines,regex
1668,genai_search_knowledge,0.5,ntegrating business knowledge and marketing infor,regex
1669,translation_language,0.9,rt system for rapid multilingual risk detection and,regex
1670,personalization,0.9,d generative AI for personalized consumer experien,regex
1672,robotics_automation,0.9,"mart manufacturing, robotics and precision to",regex
1673,genai_search_knowledge,0.9,roposals); selected knowledge management as prior,regex
1675,sovereign_ai_infra,0.9,"deploy agentic AI (""AI Factory Brain"") for factory",regex
1677,fraud_detection,0.5,"Azure OpenAI across fraud prevention, risk ma",regex
1677,personalization,0.5,"network operations, recommendations, marketing and cus",regex
1678,personalization,0.9,y streaming used AI recommendations to expand active c,regex
1681,customer_chatbot,0.5,te documents into a conversational knowledge base; ann,regex
1681,genai_search_knowledge,0.5,to a conversational knowledge base; annual benefi,regex
1683,customer_chatbot,0.5,nna customer-facing chatbot handling text and v,regex
1683,internal_copilot,0.5,(built on Microsoft Copilot Studio),regex
1684,customer_chatbot,0.9,Abby internal chatbot providing support t,regex
1686,fraud_detection,0.9,"suite for routing, fraud prevention and cost",regex
1690,quality_inspection,0.9,"settings to reduce defects, overspray and imp",regex
1693,grid_energy_optimization,0.9,to optimize process window and yield,regex
1695,genai_search_knowledge,0.9,gmented flavor and fragrance formulation ge,regex
1696,robotics_automation,0.9,in $107M round for robotics/physical-AI star,regex
1697,genai_search_knowledge,0.9,"n and generative-AI knowledge management, embedde",regex
1699,customer_chatbot,0.9,acing generative AI chatbot (Google Gemini + ru,regex
1703,fraud_detection,0.5,"intervention, plus fraud-risk and injury-cla",regex
1703,claims_automation,0.5,"ays straightforward claims (household damage,",regex
1704,medical_diagnostics,0.9,imaging and empower radiologists,regex
1705,medical_diagnostics,0.9,for medical imaging diagnostics; AI apps auto-a,regex
1706,personalization,0.9,"del"" agentic AI for personalized search/recommenda",regex
1709,predictive_maintenance,0.9,Predictive maintenance using AI to spot eq,regex
1711,marketing_content,0.5,"IDIA Omniverse) for marketing content, replacing",regex
