row_id,pattern_id,confidence,source_phrase,method
586,sovereign_ai_infra,0.9,26); Osaka-Sakai AI Data Center w/ Google Cloud; AI,regex
587,sovereign_ai_infra,0.9,"0B params on single GPU), sold to enterpris",regex
588,sovereign_ai_infra,0.9,ched Feb 2025) + AI data centers; AI cited as growt,regex
589,genai_search_knowledge,0.5,"hina""; company-wide RAG infrastructure (19,",regex
589,own_llm,0.5,"gents in ~2 months; own LLM ""Sarashina""; compan",regex
590,genai_search_knowledge,0.9,"nternal inquiry AI (RAG, from Dec 2024); Ge",regex
593,quality_inspection,0.9,AI construction quality inspection (tablet photo → AI,regex
599,genai_search_knowledge,0.9,support AI (expert knowledge → formulas),regex
609,internal_copilot,0.9,"l generative AI (MS Copilot/AWS) for minutes, a",regex
610,code_copilot,0.9,r) at Canon ITS for code gen/review,regex
613,genai_search_knowledge,0.9,"ll"" gen AI for tech-knowledge capture (2030 all-e",regex
614,robotics_automation,0.9,"""Physical AI"" robots on open platform,",regex
615,predictive_maintenance,0.9,"n + ""SignAiEdge"" AI predictive maintenance device",regex
617,code_copilot,0.5,ents for autonomous software development,regex
617,own_llm,0.5,"Own LLM ""Takane"" (with Cohe",regex
622,predictive_maintenance,0.5,AI+robotics predictive maintenance toward 365/24 smart,regex
622,robotics_automation,0.5,AI+robotics predictive maint,regex
625,robotics_automation,0.9,"ntize collaborative robots (""Kyocera Robotic",regex
626,quality_inspection,0.9,"AI²"" deep-learning defect detection in semico",regex
632,sovereign_ai_infra,0.9,g/components FOR AI data centers; benefits from AI,regex
633,code_copilot,0.9,project; PLC design code generation AI (natu,regex
634,sovereign_ai_infra,0.9,"n Teams"" generative-AI factory automation service",regex
636,personalization,0.9,lness AI assistant (personalized health/lifestyle),regex
643,robotics_automation,0.9,Human-collaborative robots (life sciences/pha,regex
645,sovereign_ai_infra,0.9,Sakai AI data center (former LCD site) w,regex
647,robotics_automation,0.9,for foundational AI+robotics R&D (entertainme,regex
648,hands_free_driving,0.9,ia aiMotive) for AI ADAS & datacenter; AI us,regex
652,robotics_automation,0.9,AI + robotics to shorten semic,regex
653,robotics_automation,0.9,"NEXT"" AI industrial robots (physical AI, w/ N",regex
665,demand_forecasting,0.9,AI demand forecasting (reduce order er,regex
667,marketing_content,0.9,One-to-one marketing AI targeting compet,regex
668,inventory_supplychain,0.9,duction volumes for inventory optimization (Apr 2,regex
669,personalization,0.9,INE for recipe/menu recommendations,regex
676,inventory_supplychain,0.9,roduction/transport/inventory planning (Oct 2024),regex
677,translation_language,0.9,"2024, docs/summary/translation)",regex
681,demand_forecasting,0.9,ergy management (ML demand forecasting) launched Aug 20,regex
684,genai_search_knowledge,0.9,"AI (Azure OpenAI + RAG); ""Takumi KIBIT"" AI",regex
686,code_copilot,0.9,tructure prediction code,regex
694,document_ocr,0.9,Generative-AI OCR infrastructure rene,regex
695,fraud_detection,0.9,"dimensional benefit fraud detection; ""Digital",regex
696,medical_diagnostics,0.9,AI building-damage diagnosis via smartphone (w,regex
697,document_ocr,0.9,AI-OCR for policy cancella,regex
698,genai_search_knowledge,0.9,"Japan); ""Ask SOMPO"" knowledge search",regex
699,claims_automation,0.5,Life generative-AI claims payment assessment,regex
699,document_ocr,0.5,stem (with IBM); AI-OCR for document extrac,regex
703,demand_forecasting,0.9,gistics web app; AI demand forecasting pilot (retail +,regex
704,demand_forecasting,0.9,AI demand forecasting + automatic sort,regex
706,robotics_automation,0.9,tection for welding robots (near-teachingless,regex
707,predictive_maintenance,0.5,Apr 2023) + factory equipment failure diagnosis AI agents,regex
707,medical_diagnostics,0.5,y equipment failure diagnosis AI agents (Apr 20,regex
708,voice_assistant,0.5,"""CAT.AI CX-Bot"" voice bot at contact center (",regex
708,call_center_ai,0.5,"X-Bot"" voice bot at contact center (Jun 2023)",regex
710,customer_chatbot,0.9,""" own generative-AI chatbot (Nov 2024) + ""EBARA",regex
713,robotics_automation,0.9,Inspection robots + meter-reading AI,regex
714,genai_search_knowledge,0.9,"AI, from Jun 2023); RAG/SLM development",regex
715,computer_vision,0.9,Deep-learning image recognition for aircraft engine,regex
718,code_copilot,0.9,rnally-developed no-code AI platform for aut,regex
720,claims_automation,0.9,"anters (world-first claims, 4 AI cameras for o",regex
721,demand_forecasting,0.9,"ufacturing material demand forecasting (Enami factory),",regex
725,medical_diagnostics,0.5,"""OSP-AI"" diagnostic tech detects ano",regex
725,sovereign_ai_infra,0.5,voidance); Physical AI factory at Konan,regex
732,internal_copilot,0.9,"0 employees) + M365 Copilot/Copilot Studio; ""AI",regex
736,internal_copilot,0.9,"AI"" platform + M365 Copilot; ""AI Promoter"" prog",regex
739,quality_inspection,0.9,AI for rapid wafer defect root-cause analysis,regex
740,genai_search_knowledge,0.9,Group-wide RAG infrastructure (Qui,regex
742,predictive_maintenance,0.9,AI predictive maintenance for smelting equipm,regex
743,call_center_ai,0.9,",700 employees); AI call center (2028)",regex
746,fraud_detection,0.9,Shift Technology AI fraud detection (Orix Lif,regex
753,robotics_automation,0.5,an-in-the-Loop AI × robotics drug discovery p,regex
753,drug_discovery,0.5,-Loop AI × robotics drug discovery platform (since 201,regex
754,drug_discovery,0.9,"MALEXA"" ML antibody drug discovery tech; ""Chugai AI As",regex
755,drug_discovery,0.9,"AI×SBDD drug discovery; proprietary ""DS-GA",regex
756,robotics_automation,0.5,"ery AI Factory, DataRobot); robots in HTS for",regex
756,drug_discovery,0.5,"AI drug discovery (""Elix Discovery"" p",regex
758,customer_chatbot,0.9,l Factory concierge chatbot (Azure OpenAI + Tea,regex
760,drug_discovery,0.9,chi); AI high-speed drug discovery model; TalkLab KIBI,regex
762,demand_forecasting,0.5,AI demand forecasting for production p,regex
762,inventory_supplychain,0.5,production planning/inventory (eliminates manual,regex
764,medical_diagnostics,0.9,h CNN for GI cancer/lesion detection,regex
767,demand_forecasting,0.9,"AI demand forecasting for 3,000 camera",regex
768,medical_diagnostics,0.9,AI endoscopic image diagnostic support (EVIS X1,regex
769,internal_copilot,0.9,rom May 2024); M365 Copilot company-wide (FY202,regex
777,voice_assistant,0.5,"Jan 2025); ""Aiburi"" voice AI for bus group; AI l",regex
777,computer_vision,0.5,AI facial-recognition boardin,regex
780,robotics_automation,0.9,"r detection; ""Spot"" robot inspection (claimed",regex
781,internal_copilot,0.5,"I"" generative AI + ""Copilot for 駅員"" (sales-rule",regex
781,genai_search_knowledge,0.5,en dev; maintenance knowledge RAG,regex
783,genai_search_knowledge,0.9,"s, 150 AI leaders); RAG for building manage",regex
784,demand_forecasting,0.9,"os; ""AI-AEMS"" power-demand forecasting at Harumi Flag;",regex
785,internal_copilot,0.5,M365 Copilot company-wide (~500,regex
785,document_ocr,0.5,ia citizen dev); AI-OCR+gen AI for property,regex
788,voice_assistant,0.5,h Google); customer-voice AI analysis (millions/,regex
788,demand_forecasting,0.5,AI demand forecasting + supply-chain o,regex
789,personalization,0.9,"Personalized AI for EC ""gaisho",regex
790,computer_vision,0.9,okyo (Feb 2025); AI facial-recognition visitor,regex
792,personalization,0.9,"""Recommendations AI"" (Google Cloud)",regex
793,customer_chatbot,0.5,"Generative AI chatbot covering 160,000+ p",regex
793,robotics_automation,0.5,RockyOne devanning robot + AI mattress,regex
794,pricing_ai,0.9,"sors, Jul 2025); AI dynamic pricing",regex
796,robotics_automation,0.9,"erative-AI humanoid robot ""Astra"" (with Telex",regex
797,customer_chatbot,0.5,pt-store first); EC chatbot (24/7); AI crowd ma,regex
797,personalization,0.5,"I Sommelier"" fabric recommendation (5 stores, claimed",regex
798,personalization,0.9,or measurement + AI recommendation engine on ZOZOTOWN;,regex
806,marketing_content,0.9,r Growth Suite) for marketing; dentsu Japan AI Ce,regex
807,genai_search_knowledge,0.9,"apps (Azure OpenAI, RAG) within 6 months; A",regex
808,computer_vision,0.9,"""Yu-Gi-Oh Neuron"" image recognition AI (10,000+ card ty",regex
811,medical_diagnostics,0.9,"orm"" (PACS-agnostic diagnostic imaging AI + cer",regex
812,marketing_content,0.9,or user acquisition/marketing,regex
813,algo_trading,0.9,onsulting → infra → execution services; industry/,regex
815,personalization,0.5,.0); AI concierge + recommendations across 70+ service,regex
815,own_llm,0.5,"Own LLM ""Rakuten AI 3.0"" (~",regex
817,robotics_automation,0.9,AI drones); cocobo robot,regex
818,quality_inspection,0.9,"ing from specs (2M+ defect records, 24/7, up t",regex
821,robotics_automation,0.5,Sakaide factory) + robots/agents; CADDi manu,regex
821,digital_twin,0.5,"ipyard (with NVIDIA digital twin, Sakaide factory) +",regex
822,digital_twin,0.9,Blast furnace digital twin AI (predicts 12 hou,regex
824,quality_inspection,0.9,/charges; NEC RAPID defect detection; NS-IoT p,regex
825,internal_copilot,0.9,"M365 Copilot company-wide (4,400",regex
826,translation_language,0.9,"""chat Teijin"" (docs/translation/summary/analysis, f",regex
827,quality_inspection,0.9,tion for paper-tube defects,regex
831,internal_copilot,0.9,M365 Copilot + generative AI/RPA,regex
832,genai_search_knowledge,0.9,Graph-RAG for trading; AI gov,regex
833,internal_copilot,0.9,M365 Copilot deployed globally t,regex
834,genai_search_knowledge,0.9,"e AI platform (chat/RAG/agents, via Toyota",regex
835,marketing_content,0.9,"s (R&D, production, marketing); FTE-based product",regex
837,digital_twin,0.9,Summit 2024); AI + digital twin in production,regex
838,customer_chatbot,0.9,"d auto-analysis, HR chatbot, R&D AI agents",regex
839,robotics_automation,0.9,-device AI chip for robots (mass production);,regex
840,drug_discovery,0.9,3 areas (May 2026): drug discovery (candidate screenin,regex
841,call_center_ai,0.9,maker with AI-based contact center (AI counselors); in,regex
842,sovereign_ai_infra,0.9,"HyperCLOVA X (sovereign Korean LLM): THINK,",regex
843,code_copilot,0.5,AI Dev Center (auto code-gen); AI agent data,regex
843,own_llm,0.5,"ector-first agentic genAI platform, 8 affiliates); KB",regex
848,customer_chatbot,0.9,na & Nana AI Mates (conversational agents); OpenAI orc,regex
852,claims_automation,0.5,ted AI underwriting+claims system (2025),regex
852,underwriting_ai,0.5,023); integrated AI underwriting+claims system (2025,regex
853,customer_chatbot,0.5,internal knowledge chatbot,regex
853,genai_search_knowledge,0.5,branches); internal knowledge chatbot,regex
856,genai_search_knowledge,0.5,rprise for smelting knowledge mgmt (50+ yrs exper,regex
856,robotics_automation,0.5,oston Dynamics Spot robot for facility diagno,regex
857,robotics_automation,0.9,"data records); 24h robots, AI work-path calc",regex
858,robotics_automation,0.9,(ThinQ); AI home + robots + smart factory; e,regex
859,claims_automation,0.9,cer/surgery benefit claims (~90% automated app,regex
860,quality_inspection,0.5,Azure); AI factory defect detection (95% catc,regex
860,sovereign_ai_infra,0.5,trochem (MS Azure); AI factory defect detection (9,regex
862,robotics_automation,0.5,center; physical-AI/robotics expansion,regex
862,sovereign_ai_infra,0.5,"NVIDIA; ~1,000-GPU data center; physical-AI/roboti",regex
863,fraud_detection,0.9,ir AI for insurance fraud detection (Korea fi,regex
865,robotics_automation,0.9,; smart shipyard AI+robots,regex
866,internal_copilot,0.9,"Gartner MQ), Brity Copilot, Brity On AICC; log",regex
867,customer_chatbot,0.9,get); genAI shipper chatbot w/ LG CNS (17 langu,regex
868,customer_chatbot,0.9,A. (에이닷) conversational AI (10M+ MAU); A. 4,regex
870,predictive_maintenance,0.5,cycle); proprietary predictive maintenance SW,regex
870,medical_diagnostics,0.5,nt fault prediction/diagnostics (w/ Korea Weste,regex
871,sovereign_ai_infra,0.9,); ranked #1 in gov sovereign-AI project phase 1,regex
874,genai_search_knowledge,0.5,-end (receiving->storage->sorting->shipping,regex
874,robotics_automation,0.5,"ing) with logistics robots + ""Orca"" WCS (w/ A",regex
876,customer_chatbot,0.5,Azure OpenAI conversational search (Korea finan,regex
876,fraud_detection,0.5,"irst, May 2025); AI fraud prevention & authen",regex
877,quality_inspection,0.5,"s for camera-module defect reduction; ""Dream F",regex
877,robotics_automation,0.5,i (AI/deep learning/robots/digital twin); Int,regex
878,grid_energy_optimization,0.9,AI in solar-cell production & E,regex
879,drug_discovery,0.9,AIDD (AI drug discovery); SKT cancer-target,regex
881,inventory_supplychain,0.9,"supply-chain agent (inventory optimization, mater",regex
883,personalization,0.9,5); AI-driven hyper-personalization,regex
885,robotics_automation,0.9,eepL); construction robots/drones,regex
887,sovereign_ai_infra,0.9,Midm (믿음) K Korean sovereign LLM (11B+ open-sour,regex
888,translation_language,0.9,"aly detection, auto-translation; ""1 person 1 agent""",regex
889,demand_forecasting,0.9,"stics, supply-chain demand forecasting (93% automation)",regex
890,personalization,0.5,t Dermatitis 2025); personalized recommendations,regex
890,medical_diagnostics,0.5,auty tech); AI skin-diagnosis/irritation tech (,regex
891,customer_chatbot,0.9,dept-trained custom chatbots); AIOps for IT ops,regex
894,claims_automation,0.5,AI claims agent (voice-guided,regex
894,underwriting_ai,0.5,(<5s); AI Secretary underwriting; automated medical,regex
895,predictive_maintenance,0.9,"from 2025, w/ AWS); equipment failure prediction (71 yrs",regex
897,sovereign_ai_infra,0.9,off (Feb 2025); gov sovereign-AI 5-company pick,regex
898,marketing_content,0.9,"lly AI-generated ad campaign (""mPOP Operation"");",regex
899,claims_automation,0.5,"cess; AI across UW, claims, CS, marketing; HI-",regex
899,underwriting_ai,0.5,"""2Q-PASS"" AI auto-underwriting process; AI across",regex
900,customer_chatbot,0.9,; safety-regulation chatbots; DAX strategy,regex
901,customer_chatbot,0.5,"ry-first); ""Sam"" AI chatbot; AI curation recomm",regex
901,fraud_detection,0.5,omalous transaction/fraud detection (industry,regex
902,customer_chatbot,0.5,"ai"" (Food+AI) genAI conversational natural-language pr",regex
902,personalization,0.5,eMarket (May 2025); personalized food recommendati,regex
908,own_llm,0.9,Hybrid genAI platform (internal LLM + Cha,regex
909,sovereign_ai_infra,0.9,Defense sovereign-AI ecosystem (11 MO,regex
913,customer_chatbot,0.5,Center (AWS); genAI chatbot (13 languages); AI,regex
913,call_center_ai,0.5,AI Contact Center (AWS); genAI chatbo,regex
914,code_copilot,0.9,"Nov 2024, unit-test code gen); autonomous-dr",regex
915,customer_chatbot,0.5,24/7 AI chatbot; AI coding assistan,regex
915,code_copilot,0.5,24/7 AI chatbot; AI coding assistant for retai,regex
916,quality_inspection,0.5,"ighthouse 2021): AI defect forecasting, real-t",regex
916,demand_forecasting,0.5,"se 2021): AI defect forecasting, real-time process",regex
921,translation_language,0.9,"evelopment (reverse-translational AI SW, multimodal",regex
925,inventory_supplychain,0.9,"industry first); AI inventory automation; ""LILAC""",regex
926,personalization,0.9,"AI shopping-pattern personalization (since 2017, u",regex
929,inventory_supplychain,0.9,"AI auto-ordering & inventory mgmt for GS25; ""AI",regex
930,predictive_maintenance,0.5,; AI-generated ads; predictive maintenance,regex
930,quality_inspection,0.5,AI defect detection (foreign,regex
931,demand_forecasting,0.9,el; AI supply-chain demand forecasting in China (Shunsh,regex
934,robotics_automation,0.9,AI welding robots (w/ Rainbow Roboti,regex
935,robotics_automation,0.9,NVIDIA physical-AI/robotics/AI-factory colla,regex
936,predictive_maintenance,0.9,distribution-cable condition monitoring,regex
938,digital_twin,0.9,nagement platform + digital twin for LNG carriers (S,regex
940,robotics_automation,0.9,ous A2Z); AI patrol robots; genAI in auto SW,regex
941,robotics_automation,0.9,AI + robot casino count-room a,regex
942,fraud_detection,0.9,"o Day): projects in fraud detection, risk & c",regex
946,customer_chatbot,0.9,virtual assistant (chatbot) for customer relat,regex
948,fraud_detection,0.9,"s attribute AI use (fraud detection, process",regex
951,customer_chatbot,0.9,"""Intelaw"" — legal chatbot (billed first in Mo",regex
953,predictive_maintenance,0.5,"n, robotics, AI and predictive maintenance to improve producti",regex
953,robotics_automation,0.5,"nt uses automation, robotics, AI and predicti",regex
958,predictive_maintenance,0.9,"Tomorrow"" uses AI + predictive maintenance in cement productio",regex
959,fraud_detection,0.9,AI/ML-based fraud prevention plus bio,regex
962,drug_discovery,0.5,M6RI on AI-assisted drug design / preclinical devel,regex
962,medical_diagnostics,0.5,based endometriosis diagnosis) and partnered wi,regex
964,fraud_detection,0.5,AI-based real-time fraud detection on the in,regex
964,claims_automation,0.5,the indemnification/claims platform (mass data,regex
965,predictive_maintenance,0.9,"perations planning, predictive maintenance of equipment, and r",regex
966,computer_vision,0.9,tracking platform (computer vision) providing precise,regex
967,digital_twin,0.9,"I-assisted surgery, digital twins & virtual clinical",regex
969,customer_chatbot,0.9,AI-powered chatbot referenced for merc,regex
984,robotics_automation,0.9,Robotized rock-breaker (Р,regex
987,digital_twin,0.9,AI + digital twins + private LTE for,regex
989,sovereign_ai_infra,0.9,Turbo Cloud Foundation Model Hub — cloud access,regex
993,genai_search_knowledge,0.9,"document assistant (semantic search, generates answers",regex
995,robotics_automation,0.9,Portfolio robots/satellites showcas,regex
996,robotics_automation,0.9,"AI effectiveness (""robot salaries"")",regex
998,claims_automation,0.9,own infrastructure (claims first in Russia; sy,regex
1003,sovereign_ai_infra,0.9,on YandexGPT/Alice foundation models; monetized in chat,regex
1010,underwriting_ai,0.9,haviour-based fleet underwriting/usage-based pricing,regex
1016,inventory_supplychain,0.9,"es for Primark"" and warehouse automation but no s",regex
1017,drug_discovery,0.9,AI embedded across drug discovery/development; Predic,regex
1020,fraud_detection,0.5,AI fraud detection identifie,regex
1020,claims_automation,0.5,£230m in fraudulent claims,regex
1021,claims_automation,0.9,Motor-claims transformation with,regex
1024,robotics_automation,0.9,Bricklaying robots deployed on commer,regex
1025,genai_search_knowledge,0.5,"an insured risk/coverage topic (cyber, AI l",regex
1025,claims_automation,0.5,ts own underwriting/claims,regex
1026,robotics_automation,0.5,igital twins + AI + robotics; decade-long Pal,regex
1026,digital_twin,0.5,l-time field data); digital twins + AI + robotics; d,regex
1029,customer_chatbot,0.9,"EE virtual assistant ""Aimee"" handles up",regex
1030,inventory_supplychain,0.9,demand and optimise inventory (moved off 12-week,regex
1031,customer_chatbot,0.5,mendation platform; conversational AI messaging; AI-po,regex
1031,personalization,0.5,rative-AI discovery/recommendation platform; conversat,regex
1032,demand_forecasting,0.9,"cases across group (demand forecasting, customer care);",regex
1033,customer_chatbot,0.5,iven BI portal with conversational assistant; Osapiens,regex
1033,computer_vision,0.5,e&GO smart coolers (computer vision) in New Zealand; AI,regex
1034,digital_twin,0.9,"hip (smart glasses, digital twins); Genpact Data-Tec",regex
1039,genai_search_knowledge,0.9,mising renewable storage/distribution; Digi,regex
1040,marketing_content,0.9,am; AI in precision marketing (CreativeX),regex
1043,personalization,0.9,ain AI personalised recommendations (Boost Casino),regex
1044,fraud_detection,0.9,AI/ML fraud detection and decis,regex
1050,internal_copilot,0.5,"chain, marketing); Copilot rollout across func",regex
1050,inventory_supplychain,0.5,"clinical research, supply chain, marketing); Copilo",regex
1052,credit_risk,0.5,ve-AI-enhanced lead underwriting model (sabotage & terrori,regex
1052,underwriting_ai,0.5,ve-AI-enhanced lead underwriting model (sabotage & t,regex
1054,fraud_detection,0.9,rise scale; ML risk/fraud models,regex
1056,marketing_content,0.9,I-powered tools for marketing/financial-promotion,regex
1057,customer_chatbot,0.9,"app in ChatGPT + AI conversational search across 7,000",regex
1058,customer_chatbot,0.9,"icer; own secure AI chatbot deployed; ""Engineer",regex
1061,robotics_automation,0.9,jobs); BA cleaning robots,regex
1064,internal_copilot,0.9,"asing via Microsoft Copilot, Google Gemini, Cha",regex
1067,internal_copilot,0.9,"soft collaboration: Copilot 365 + custom ""Lands",regex
1068,customer_chatbot,0.5,GenAI chatbot for adviser respons,regex
1068,document_ocr,0.5,ses; AWS AI-powered document processing in retail retiremen,regex
1069,internal_copilot,0.5,"across bank; 30,000 Copilot licences (93% activ",regex
1069,fraud_detection,0.5,tioners); real-time fraud decisioning; first,regex
1072,internal_copilot,0.9,financial data into Copilot/Teams/Excel; custom,regex
1074,computer_vision,0.9,Store Intelligence (computer vision) in 500+ stores; Li,regex
1079,customer_chatbot,0.9,customer view; Cora chatbot lineage,regex
1080,demand_forecasting,0.5,"ct recommendations, demand forecasting), Zendesk AI for",regex
1080,personalization,0.5,"nalisation (product recommendations, demand forecastin",regex
1086,internal_copilot,0.5,ion; Azure OpenAI + Copilot for marketing; AI i,regex
1086,marketing_content,0.5,penAI + Copilot for marketing; AI in revenue grow,regex
1089,predictive_maintenance,0.9,since 2019); AI/ML predictive maintenance; Fleet Space AI 3D,regex
1090,digital_twin,0.9,anomaly detection; digital twins; Microsoft Azure M,regex
1091,internal_copilot,0.9,Sage Copilot — generative-AI fin,regex
1092,demand_forecasting,0.9,ue Yonder AI/ML for demand forecasting & supply-chain o,regex
1096,demand_forecasting,0.9,ction & maintenance forecasting,regex
1097,predictive_maintenance,0.9,"AI/autonomous ops), predictive maintenance & asset optimisatio",regex
1099,robotics_automation,0.9,"l planning: RI.KNEE ROBOTICS v2.0, CORI Surgi",regex
1101,grid_energy_optimization,0.9,S protection around wind/hydro and species m,regex
1102,sovereign_ai_infra,0.9,"-80,000 employees; ""AI Factory"" enterprise reuse e",regex
1103,customer_chatbot,0.9,on; simple customer chatbot live (per parliamen,regex
1107,demand_forecasting,0.5,disruptions); AI in forecasting/replenishment; gene,regex
1107,inventory_supplychain,0.5,ital twin of global supply chain (satellite imagery,regex
1110,personalization,0.9,"delivering customer recommendations; ""holistic AI syst",regex
1111,robotics_automation,0.9,namic room pricing; robotic room-cleaning; Co,regex
1114,drug_discovery,0.9,I/ML across R&D for drug discovery; named collaboratio,regex
1117,sovereign_ai_infra,0.9,raining/inference); Data Center segment record $16.,regex
1118,robotics_automation,0.5,solar installation robot + Max IQ AI softwar,regex
1118,grid_energy_optimization,0.5,"""Maximo"" AI-enabled solar installation robot",regex
1119,claims_automation,0.5,or straight-through claims automation (2023 CI,regex
1119,code_copilot,0.5,"""Code Based Processing"" p",regex
1123,sovereign_ai_infra,0.9,w/ NVIDIA Blackwell GPUs in 17 cities (laun,regex
1128,sovereign_ai_infra,0.9,"ower provider to AI data centers, not internal AI u",regex
1129,claims_automation,0.9,I drafts nearly all claims-related customer co,regex
1134,computer_vision,0.9,"t (AI waste-sorting computer vision) — exploratory, not",regex
1136,sovereign_ai_infra,0.9,ure provider for AI data centers),regex
1137,fraud_detection,0.9,ML/AI fraud detection models (1,regex
1138,underwriting_ai,0.9,Agentic GenAI underwriting (partners: Anthropi,regex
1139,sovereign_ai_infra,0.9,ent; positions edge data centers (CoreSite) to HOST,regex
1142,inventory_supplychain,0.5,"keting, operations, supply chain, finance, HR (discl",regex
1142,marketing_content,0.5,"2025 across sales, marketing, operations, supply",regex
1144,sovereign_ai_infra,0.9,t/connectors for AI data centers (OAI 2.0 rack arch,regex
1145,predictive_maintenance,0.9,I smart sensors for predictive maintenance,regex
1146,internal_copilot,0.5,"""Aon Broker Copilot"" — proprietary pate",regex
1146,claims_automation,0.5,hed Jun 2025); also Claims Copilot,regex
1147,inventory_supplychain,0.9,"al-time monitoring, supply chain/logistics across gl",regex
1151,personalization,0.9,"""AXON"" AI recommendation engine powering Axo",regex
1152,hands_free_driving,0.9,d-to-end AI-powered ADAS platform (Gen 6/Gen,regex
1153,internal_copilot,0.5,Deployed Kalepa AI Copilot underwriting workbe,regex
1153,underwriting_ai,0.5,d Kalepa AI Copilot underwriting workbench (casualty,regex
1154,inventory_supplychain,0.9,"trading analytics, logistics optimization per CIO/exec interv",regex
1155,underwriting_ai,0.9,across operations (underwriting to compliance) per,regex
1157,claims_automation,0.9,dded across broking/claims/reinsurance,regex
1158,fraud_detection,0.5,"— risk assessment, fraud detection, expedite",regex
1158,claims_automation,0.5,AI/ML for claims administration — ri,regex
1162,demand_forecasting,0.9,AI-driven forecasting/replenishment + Goo,regex
1163,customer_chatbot,0.5,llow-ups) + EliseAI conversational leasing assistant;,regex
1163,aml_kyc,0.5,AI to streamline resident service,regex
1168,customer_chatbot,0.9,"""Erica"" AI virtual assistant — 3B+ client intera",regex
1169,voice_assistant,0.9,"able w/ ""Scotty"" AI voice assistant for care-team commu",regex
1171,marketing_content,0.9,ICO deploying AI in marketing + telematics (chara,regex
1172,customer_chatbot,0.9,GenAI virtual assistant + agent-assist acro,regex
1173,drug_discovery,0.9,signed NovoBody Duo molecules from Monod Bio,regex
1175,internal_copilot,0.5,"""Aladdin Copilot"" generative AI acro",regex
1175,robotics_automation,0.5,nalysis) & Thematic Robot,regex
1177,code_copilot,0.9,y cites AI-authored code & Cash App support,regex
1179,quality_inspection,0.5,"chain, safety incl. visual inspection + rapid parts valid",regex
1179,inventory_supplychain,0.5,"ing, manufacturing, supply chain, safety incl. visua",regex
1181,medical_diagnostics,0.9,"vigo+ AI ""Automated Lesion Assessment"" PCI gui",regex
1182,drug_discovery,0.5,"OD ""AI factory"" for drug discovery; AI Proteins $400M",regex
1182,sovereign_ai_infra,0.5,"VIDIA DGX SuperPOD ""AI factory"" for drug discovery",regex
1186,marketing_content,0.9,"ellence + AI-fueled marketing/creative (""digital",regex
1193,customer_chatbot,0.9,etary multi-agentic conversational AI for auto-buying,regex
1194,robotics_automation,0.5,riven warehouse (74 robots) for home delivery,regex
1194,inventory_supplychain,0.5,platform; AI-driven warehouse (74 robots) for hom,regex
1196,predictive_maintenance,0.9,"ore"" GenAI feature (predictive maintenance insights from techn",regex
1197,personalization,0.9,vehicle photography/personalized videos,regex
1198,voice_assistant,0.9,Voice AI ordering agents in,regex
1199,predictive_maintenance,0.9,",000+ by 2030) + AI predictive maintenance on 4M+ connected as",regex
1201,document_ocr,0.9,"CRE (data analysis, document processing, workflow automatio",regex
1202,internal_copilot,0.9,"digital sales; M365 Copilot to 10,000 employees",regex
1203,robotics_automation,0.5,te optimization; AI/robotics/AMRs in new auto,regex
1203,inventory_supplychain,0.5,AI + PinRoutes route optimization; AI/robotics/AMRs i,regex
1205,predictive_maintenance,0.9,"sq-mi service area (predictive maintenance, faster outage rest",regex
1207,drug_discovery,0.9,"""Logica"" AI-powered drug discovery platform (w/ Valo H",regex
1208,genai_search_knowledge,0.5,nts (2026) + Schwab Knowledge Assistant (LLM rese,regex
1208,call_center_ai,0.5,"n, 2024) + GenAI in call centers",regex
1209,personalization,0.9,sist AI/ML for call recommendations + Spectrum Voice I,regex
1211,customer_chatbot,0.9,"""Ava Cado"" conversational AI hiring platform",regex
1212,claims_automation,0.5,"ance, Nov 2025); AI claims doc processing (3M+",regex
1212,underwriting_ai,0.5,ocessing (3M+ docs; underwriting cut 24h->2h per rep,regex
1213,marketing_content,0.5,l listening (82% of marketing spend now digital),regex
1213,sentiment_analytics,0.5,"ookalike audiences, social listening (82% of marketing s",regex
1216,claims_automation,0.5,AI deployment in claims/underwriting/govern,regex
1216,underwriting_ai,0.5,eployment in claims/underwriting/governance per Q1 2,regex
1217,code_copilot,0.9,ants (target 30% of code) — 3rd-party source,regex
1218,sovereign_ai_infra,0.9,rm for GPU clusters/data centers,regex
1220,call_center_ai,0.9,"+ AI in credit-card contact centers; ""Reimagine the Ba",regex
1221,inventory_supplychain,0.5,s AI in procurement/supply chain; GenAI across adver,regex
1221,marketing_content,0.5,"chain; GenAI across advertising, R&D, consumer i",regex
1224,marketing_content,0.9,ated flavor + GenAI marketing/product design (Ope,regex
1231,predictive_maintenance,0.5,"tions optimization, predictive maintenance, artificial gas lif",regex
1231,demand_forecasting,0.5,"rtificial gas lift, demand forecasting",regex
1233,genai_search_knowledge,0.5,) per 3rd-party coverage; no primary announ,regex
1233,demand_forecasting,0.5,"ML in supply chain (demand forecasting, inventory, rout",regex
1234,sovereign_ai_infra,0.9,yr PPA to Microsoft data centers),regex
1237,sovereign_ai_infra,0.9,"connectivity for AI data centers (Meta $6B, Amazon",regex
1238,customer_chatbot,0.9,"""Corpay AI"" conversational intelligence layer",regex
1239,drug_discovery,0.5,for crop-protection molecule/protein modeling +,regex
1239,precision_agriculture,0.5,AI for crop-protection molecule,regex
1240,customer_chatbot,0.9,dry) + Smart Search conversational NLP,regex
