company,country,vertical,raw_sector,horizontal,use_case,existence,value_claimed,tier,source_url,date
Wistron,TW,,,Core / Domain,"Factory digital twin built on NVIDIA Omniverse used to design, simulate and optimize factory layouts, assembly-line sequences and SOPs before physical build - including the full design/simulation of the Fort Worth, Texas AI-server plant. [NVIDIA Omniverse / OpenUSD]",confirmed,none,,https://www.nvidia.com/en-us/case-studies/wistron/,2024
Wistron,TW,,,Back-office / Ops,"Physics-informed AI (NVIDIA PhysicsNeMo) integrated into the Omniverse digital twin for real-time thermal/CFD airflow simulation of run-in test rooms and data-center cooling, with IoT-sensor-fed 30-minute temperature predictions to optimize cooling energy use. [NVIDIA PhysicsNeMo / Omniverse]",confirmed,"15,000x faster simulation (15 hours to 3.6 seconds); up to 10% facility energy reduction",,https://developer.nvidia.com/blog/wistron-advances-energy-efficiency-in-manufacturing-with-ai-and-nvidia-omniverse/,2024-06
Wistron,TW,,,Core / Domain,"NVIDIA AI Agent Platform 'Factory Brain' built on the Factory Operations Blueprint (FOX) with a Factory Agent Manager orchestrating specialty operational agents for equipment monitoring, anomaly tracing, bottleneck analysis, process optimization and facility operations. [NVIDIA Factory Operations Blueprint (FOX) / NeMo agents]",claimed,none,,https://www.wistron.com/en/Newsroom/ai-factory-brain,2026-06
Wistron,TW,,,Core / Domain,"WiHandAction, an in-house computer-vision / deep-learning recognition system that monitors whether packaging and assembly tasks follow SOPs, auto-detects missing/incorrect critical actions, collects real-time cycle times, and recommends line-balance/bottleneck redistribution. Rolled out at international sites. [Wistron (in-house)]",confirmed,none,,https://esg.wistron.com/en/local/6891cc981d2d2,2025
Wistron,TW,,,Core / Domain,Intelligent Modular Autonomous Mobile Robot (ML-100) developed by Wistron's AI & robotics unit - a modular AMR total solution using AI for autonomous navigation and material transport in factory/logistics environments. [Wistron (in-house)],confirmed,none,,https://www.taiwanexcellence.org/en/award/product/1120166,missing
Equinor,NO,,,Core / Domain,"Predictive maintenance (Omnia.Prevent) using machine learning on ~24,000 sensors monitoring over 700 rotating machines across facilities to predict failures and maintenance needs, moving from reactive to condition-based maintenance. [Equinor Omnia.Prevent (in-house ML platform)]",confirmed,USD 120 million cumulative value since 2020,,https://www.equinor.com/news/20260107-artificial-intelligence-saved-equinor-usd-130-million,2020
Equinor,NO,,,Core / Domain,AI/ML-assisted seismic data interpretation using image-recognition machine learning to interpret subsurface seismic data roughly ten times faster than manual workflows; ~2 million square kilometers interpreted in 2025.,confirmed,10x faster interpretation; 2 million km2 interpreted in 2025,,https://www.equinor.com/news/20260107-artificial-intelligence-saved-equinor-usd-130-million,2025
Equinor,NO,,,Core / Domain,AI-driven well and field development planning that generates thousands of alternative development scenarios for experts to review; produced an unanticipated optimal solution on Johan Sverdrup Phase 3.,confirmed,USD 12 million saved on Johan Sverdrup Phase 3,,https://jpt.spe.org/equinor-says-ai-saved-it-130m-in-2025,2025
Equinor,NO,,,Back-office / Ops,"Generative-AI employee productivity tools: copilots, chatbots and early agentic-AI systems used by employees to complete tasks and support new working methods across the company. [Microsoft Copilot]",confirmed,none,,https://energywatch.com/EnergyNews/Oil___Gas/article18899504.ece,2025
Equinor,NO,,,Core / Domain,"Distributed 4D seismic data processing pipeline (difference cubes and maps to detect/classify reservoir changes over time) re-architected on Databricks using Ray and Apache Spark governed by Unity Catalog, to improve drilling target identification and reduce dry wells. [Databricks (Ray, Apache Spark, Unity Catalog)]",confirmed,96% cost reduction on the map-generation calculation step,,https://www.databricks.com/blog/how-equinor-optimized-seismic-data-pipeline-databricks,2025-05
Equinor,NO,,,Core / Domain,"AI/automation-driven autonomous drilling: drilled 99% of a 2,695.5 m 12.25-inch offshore well section in autonomous control mode offshore Brazil, integrating full rig automation and autonomous on-bottom directional drilling. [SLB (Neuro autonomous drilling / DrillOps)]",confirmed,99% of section drilled autonomously; 60% increase in rate of penetration over a five-well program,,https://www.slb.com/newsroom/press-release/2024/slb-and-equinor-drill-most-autonomous-well-section-to-date,2024-01
Equinor,NO,,,Core / Domain,"AI-powered robotics field operations: autonomous inspection robots (e.g., at the Mongstad facility) integrated with Cognite Data Fusion and InRobot to detect anomalies, support predictive maintenance and enable condition-based field operations. [Cognite (Data Fusion, InRobot, Atlas AI); ANYbotics]",confirmed,none,,https://www.cognite.com/en/resources/customer-stories/cognite-and-equinor-leverage-robotics-and-ai-to-reinvent-safer-smarter-field-operations,2024-06
Equinor,NO,,,Back-office / Ops,"Enterprise-wide industrial analytics and AI SaaS platform (Seeq) selected to accelerate digital transformation, enabling engineers to analyze operational/time-series data at scale. [Seeq Corporation]",confirmed,none,,https://www.seeq.com/resources/press-releases/seeq-selected-by-equinor/,2024-05
Equinor,NO,,,Back-office / Ops,Enterprise low-code automation program (DigiTEAM) built on Microsoft Power Platform (Power Apps/Automate with Copilot) to automate business processes and improve process efficiency across the organization. [Microsoft Power Platform / Copilot],confirmed,Forecast annual savings of more than 500 million NOK (~USD 49 million),,https://www.microsoft.com/en-us/power-platform/blog/power-apps/equinor-forecasts-an-annual-savings-of-more-than-500-million-nok-on-their-power-platform-solution/,2022-11
Equinor,NO,,,Back-office / Ops,Machine-learning inventory/materials optimization tool (co-developed with Shell) to optimize warehouse inventory and reduce inventory inflow across the supply chain. [Shell (joint digital development)],confirmed,Up to 13% reduction in inventory inflow,,https://www.equinor.com/news/archive/20201216-digital-inventory,2020-12
Sinopec Corp,HK,,,Core / Domain,"'Fenghuo' industrial AI agent — first digital expert for the petrochemical sector, deployed in four roles (Scientist, Engineer, Programmer, Assistant) that analyze production data, interact with industrial software, and perform oilfield development analysis and refining process optimization. Built on Sinopec's self-developed 'Great Wall' large model incorporating over 1 billion petrochemical expert insights. [Sinopec 'Great Wall' large model (proprietary)]",confirmed,over 1 billion expert insights integrated,,https://www.prnewswire.com/news-releases/sinopec-launches-fenghuo-industrial-ai-agent-an-industry-first-that-turns-ai-into-digital-employees-and-domain-experts-302764033.html,2026-05
Sinopec Corp,HK,,,Security / Risk,"Edge-plus-center industrial AI vision system for safety and inspection at scale: PPE/helmet compliance detection, personnel and hazard monitoring, confined-space and gas-detector compliance, and automated meter reading across drilling platforms, transport lines, and LNG terminals with 24/7 near-real-time video analysis. [Awakedata (VisionFlow / VisionCore)]",confirmed,30-50% reduction in manual patrols; 40% less daily inspection time per zone; 15-25% overall efficiency gain; 50% improvement in hidden-risk handling,,https://www.awakedata.com/sinopec-success-story.html,missing
Sinopec Corp,HK,,,Customer Support,"AI 'Digital Employee' fueling assistant piloted at 40+ gas stations nationwide — an LLM-powered virtual assistant on pump touchscreens (and via QR web interface) that answers refueling questions, recommends fuel grades, guides pump operation, handles transaction/top-up queries, and suggests nearby attractions. First AI digital employee in China's oil & petrochemical sector. [iFlytek Spark large language model]",confirmed,piloted at over 40 gas stations,,https://news.aibase.com/news/14862,missing
Sinopec Corp,HK,,,Core / Domain,"Deep-learning 'frequency-phase intelligent inversion' method for seismic reservoir characterization — combines seismic frequency-phase features with deep neural networks to produce high-resolution impedance inversion results for petroleum exploration, developed with MATLAB toolchain. [MathWorks MATLAB (Deep Learning, Signal Processing, Optimization, Statistics & ML toolboxes)]",confirmed,none,,https://www.mathworks.com/company/user_stories/sinopec-develops-high-accuracy-intelligent-seismic-inversion-with-deep-learning.html,missing
Sinopec Corp,HK,,,Core / Domain,"ProMACE smart-refinery platform ('virtual chemical industrial internet') at the Zhongke (Guangdong) Refinery in Zhanjiang — a highly automated production/control system operating a 2,000 m2 central control room monitoring 30+ major product units, auto-updating lab quality results to packaging/warehouse systems. [Sinopec ProMACE]",confirmed,"~1,500 on-site staff vs 6,000-8,000 at conventional plants of similar size",,https://www.chinadaily.com.cn/a/202009/16/WS5f616aaaa31024ad0ba79cb0.html,2020-09
Sinopec Corp,HK,,,Core / Domain,"Intelligent R&D platform for molecular-sieve (zeolite) materials — an AI platform to accelerate discovery and development of catalytic materials, unveiled at the 2025 World Artificial Intelligence Conference (WAIC) China AI Innovation Achievements Exhibition. [Sinopec (proprietary)]",confirmed,none,,http://www.sinopecgroup.com/group/en/000/000/067/67960.shtml,2025-07
Sinopec Corp,HK,,,Core / Domain,"AI-assisted R&D framework for high-end lubricating materials — an end-to-end AI R&D framework combining modeling and intelligent platforms to accelerate commercialization of high-end lubricants, showcased as one of Sinopec's two AI achievements at WAIC 2025. [Sinopec (proprietary)]",confirmed,none,,https://x.com/SinopecNews/status/1950049163758239882,2025-07
Sinopec Corp,HK,,,Back-office / Ops,"National 'Excellence-level' intelligent factories using AI, system integration and optimization/collaborative control: Zhongyuan Oilfield (smart high-sulfur gas field), Jinling Petrochemical (collaborative-control refining intelligent factory), and Qingdao Refining (optimization-control hydrogen dual-efficiency factory), recognized in China's 2025 national exemplary intelligent factory list. [Sinopec (proprietary)]",confirmed,3 subsidiaries recognized as National Excellence-level Smart Factories,,https://chemxplore.com/news/three-petrochemical-enterprises-projects-selected-for-national-exemplary-intelligent-factory-projects,2025-11
Nippon Steel Corp.,JP,,,Back-office / Ops,"Enterprise-wide generative AI copilot: Microsoft 365 Copilot (with Azure OpenAI) for Teams meeting AI note-taking/transcription, email summarization, intranet file search and document drafting; rolled out from a 300-seat pilot (Apr 2024) to 4,400 seats (Jan 2025) and ~11,000 group-wide licenses. [Microsoft 365 Copilot / Azure OpenAI]",confirmed,"~20,000 Teams AI transcriptions and 50,000+ Copilot Chat file-search prompts in one month; 60-page presentations drafted in ~1 min vs several hours; projected tens of thousands of hours saved annually",,https://www.microsoft.com/ja-jp/customers/story/23624-nippon-steel-corporation-microsoft-365-copilot,2025-01
Nippon Steel Corp.,JP,,,Core / Domain,"AI advanced process control (ABB Ability Expert Optimizer) deployed at the Muroran cement plant to stabilize and optimize the kiln/process, lowering energy consumption and improving product quality. [ABB Ability Expert Optimizer]",confirmed,"Specific heat consumption reduced ~2.2%, product quality improved ~10%, manual operator interventions cut by ~80%",,https://new.abb.com/news/detail/137585/nippon-steel-cement-plant-reports-energy-and-quality-improvements-since-deploying-abbs-advanced-process-control,2026
Nippon Steel Corp.,JP,,,Core / Domain,"Deep-learning image-recognition system to detect cushioning/buffer-material defects during product packing at the Nagoya Works, replacing rule-based inspection to improve shipping quality control. [NEC (deep learning image recognition)]",confirmed,~85% defect detection rate for buffer-material trouble,,https://jpn.nec.com/rapid/case/nipponsteel/index.html,2020
Nippon Steel Corp.,JP,,,Software / Code,"NS-DIG in-house AI/data-science platform (integrating DataRobot for AutoML and NS Solutions' KAMONOHASHI deep-learning/image-analysis tool) for high-performance data prep, model development and deployment; used for manufacturing-status monitoring and packing inspection via image recognition. [DataRobot, KAMONOHASHI (NS Solutions)]",confirmed,none,,https://www.nipponsteel.com/en/news/20190425_200.html,2019-04
Nippon Steel Corp.,JP,,,Back-office / Ops,"Intelligent Maintenance / predictive-maintenance solution analyzing big data from steel-plant equipment to detect subtle signals and predict failures before they occur, replacing reliance on veteran technicians' intuition. [Predictronics Corp. / ISID (Dentsu Soken)]",confirmed,none,,https://predictronics.com/CaseStudy_NipponSteel.pdf,2015
Nippon Steel Corp.,JP,,,Core / Domain,"AI modeling to quantify operators' tacit knowledge and automate/remotely control heavy-equipment operations at steelworks (e.g., discharging molten iron from torpedo cars, automated/remote crane control) using image processing and data modeling built with an AI startup. [undisclosed AI startup]",confirmed,none,,https://www.nipponsteel.com/common/secure/en/tech/report/pdf/131-05.pdf,2022
Nippon Steel Corp.,JP,,,Security / Risk,"Facility anomaly-detection and predictive maintenance using NEC System Invariant Analysis Technology (SIAT), modeling normal-state invariant relationships across large sensor datasets to catch subtle equipment anomalies before failure. [NEC Advanced Analytics - System Invariant Analysis (SIAT)]",confirmed,none,,https://www.djkasiagroup.com/business/ai/nipponsteel/,missing
Nippon Steel Corp.,JP,,,Core / Domain,"Machine-learning-based blast furnace operation data visualization and analysis technology, using operation and sensor data to model furnace behavior and support/optimize operational decisions.",confirmed,none,,https://www.nipponsteel.com/en/tech/report/pdf/123-15.pdf,missing
PKN Orlen,PL,,,Back-office / Ops,"Group-wide generative AI productivity rollout using Microsoft Copilot and agentic AI (intelligent assistants) to automate routine tasks, analyze regulatory changes, support the controlling function and optimize workforce efficiency - billed as the largest AI deployment in Central and Eastern Europe. [Microsoft (Copilot, Agentic AI, Azure)]",confirmed,"rollout across 60,000+ employees and 200+ Group companies",,https://www.orlen.pl/en/about-the-company/media/press-releases/current/2025/july-2025/orlens-transformation-to-gain-momentum-with-cees-largest-ai-deployment,2025-07
PKN Orlen,PL,,,Security / Risk,"AI multi-agents and Copilot applied to cybersecurity - optimizing and strengthening cyber security operations across the entire ORLEN Group as part of the Microsoft partnership. [Microsoft (Copilot, AI multi-agents)]",claimed,none,,https://news.microsoft.com/source/emea/2025/07/orlens-transformation-to-accelerate-further-the-largest-ai-implementation-in-central-europe/?lang=pl,2025-07
PKN Orlen,PL,,,Core / Domain,"Computer-vision AI on refinery CCTV (asphalt loading operations) detecting PPE non-compliance (face shields, helmets, hi-vis vests), unsafe behaviors and restricted-area access, sending real-time safety alerts to the HSE team. [Surveily AI]",confirmed,75% fewer incidents in 16 weeks; 95% PPE compliance after 6 months; 35% fewer unsafe behaviors; 50% faster incident response,,https://surveily.com/case-studies/gas-oil,2025
PKN Orlen,PL,,,Core / Domain,"Autonomous drone inspection of refinery assets using the Sentinel AI anomaly-detection stack - detecting thermal hotspots, tank-seam/pipe corrosion, flare-stack degradation, vapor-cloud signatures, pipeline leakage and perimeter intrusion, with location-pinned severity-scored findings. [Dronehub (Sentinel AI, Nvidia Jetson edge)]",confirmed,inspection cadence an order of magnitude higher than helicopter services; findings delivered ~15 min after landing,,https://dronehub.ai/blog/pkn-orlen-using-drones-to-extend-oil-and-gas-industry,missing
PKN Orlen,PL,,,Core / Domain,AI-based predictive analytics data panel forecasting the operating time of a pyrolytic (steam-cracker) furnace between decoking cycles to optimize petrochemical production scheduling.,confirmed,none,,https://www.orlen.pl/en/about-the-company/innovations/our-implementations,missing
PKN Orlen,PL,,,Sales / Marketing,"Generative AI tool that turns videos and photos into one-page comic strips used for marketing, promotion and internal communication.",confirmed,none,,https://www.orlen.pl/en/about-the-company/innovations/our-implementations,missing
PKN Orlen,PL,,,Security / Risk,Automated security surveillance system that uses AI algorithms to analyze camera imagery of infrastructure and automatically send alerts when security incidents/events are detected.,confirmed,none,,https://www.orlen.pl/en/about-the-company/innovations/our-implementations,missing
PKN Orlen,PL,,,Core / Domain,"Partnership with Google Cloud to deploy AI-driven solutions, advanced data analytics and data science across retail and energy operations, plus building a modern data platform and integrated digital customer tools. [Google Cloud]",claimed,none,,https://www.orlen.pl/en/about-the-company/media/press-releases/current/2025/september-2025/orlen-partners-with-google-cloud-to-step-up-ai-adoption,2025-09
PKN Orlen,PL,,,Back-office / Ops,"Partnership with AWS to deploy advanced cloud technologies including artificial intelligence, machine learning and data analytics across ORLEN's upstream, downstream, energy and consumer/product operations. [Amazon Web Services]",claimed,none,,https://www.orlen.pl/en/about-the-company/media/press-releases/current/2026/May-2026/orlen-moves-to-the-next-level-of-digitalisation-with-amazon-web-services,2026-05
ZTE,CN,,,Core / Domain,"Nebula Telecom Large Model — ZTE's self-developed domain-specific telecom foundation model (7B/14B up to 100B parameters) for network operation, planning, and O&M, with an accompanying 'agent factory' platform to build telecom AI agents. [ZTE (self-developed Nebula)]",confirmed,none,,https://www.zte.com.cn/global/about/news/zte-launches-the-nebula-telecom-large-model-opening-a-new-paradigm-for-highly-autonomous-networks.html,2024-07
ZTE,CN,,,Core / Domain,"AIR RAN (AI-Reshaped RAN) — native-AI base station solution with an AIREngine card plus network agents (agentic AI) delivering service identification, deep learning and autonomous RAN operations. Commercially deployed with AIS at Big Mountain Music Festival 2025 and China Mobile. [ZTE (AIR RAN / AIREngine)]",confirmed,China Mobile deployed AI boards across hundreds of thousands of sites by end of 2025,,https://www.zte.com.cn/global/solutions_latest/5g-advanced/AIRRAN.html,2025
ZTE,CN,,,Back-office / Ops,RAN AI-powered energy-saving solution — AI-driven traffic prediction and dynamic carrier/cell shutdown to cut RAN power consumption. Full commercial deployment across Ucell's network in Uzbekistan. [ZTE (RAN AI energy-saving / PowerPilot lineage)],confirmed,10.6% increase in network energy efficiency ratio (GB/kWh),,https://www.zte.com.cn/global/about/news/Ucell-and-ZTE-Complete-Large-Scale-Deployment-of-AI-Powered-Green-Network-Solution-in-Uzbekistan.html,2026-05
ZTE,CN,,,Back-office / Ops,"Nebula Communication Intelligent-Digital Employee for fault management — an LLM/agent-based 'digital employee' that monitors the network 24/7, identifies faults within one minute and drives autonomous closed-loop remediation in the NOC. Deployed with China Mobile toward L4 autonomous networks. [ZTE Nebula (with China Mobile)]",confirmed,"91% fault identification accuracy; faults identified within one minute; 100+ maintenance engineers using it daily, 8,000+ faults closed",,https://www.zte.com.cn/content/zte-site/www-zte-com-cn/global/about/magazine/zte-technologies/2025/special-topic---nebula-telecom-large-model-/special-topic---nebula-telecom-large-model/intelligent-agent-factory--agile-way-to-industrial-grade-agents.html,2025-09
ZTE,CN,,,Software / Code,"DeepSeek AiCube — a training-and-inference all-in-one appliance for one-click, private-domain deployment of large models (DeepSeek) for enterprises and SMEs, tackling the 'last mile' of AI commercialization. [ZTE + DeepSeek]",claimed,none,,https://www.zte.com.cn/global/about/news/zte-releases-deepseek-aicube-to-accelerate-the-commercial-implementation-of-large-models.html,2025-03
ZTE,CN,,,Customer Support,"AI+5G New Calling — DeepSeek-based real-time communication agent embedded in the 5G core network that recognizes user intent during calls and acts as a calling assistant, generating images/video and handling tasks. Prototype released with China Mobile Research Institute in Nanjing. [ZTE + DeepSeek (with CMRI / China Mobile)]",confirmed,none,,https://www.telecomtv.com/content/telcos-and-ai-channel/cmri-and-zte-release-deepseek-based-core-network-real-time-communication-agent-prototype-52603/amp/,2025-03
ZTE,CN,,,Core / Domain,"Nebula AI FWA Solution — industry-first AI-powered full-stack fixed wireless access CPE with six AI features (multi-scenario application, AI QoS management, AI voice control, AI application recognition, AI antenna, AI diagnostics). [ZTE Nebula]",claimed,none,,https://www.zte.com.cn/global/about/news/zte-unveils-industrys-first-ai-fwa-solution-under-its-upgraded-product-philosophy-gis-20.html,2024-11
ZTE,CN,,,Core / Domain,"nubia M153 AI-native smartphone — OS-level agentic AI phone powered by ByteDance's Doubao Mobile Assistant, able to read the screen, launch apps, edit photos/video, book tasks and operate the phone autonomously ('autopilot'). [ByteDance Doubao (ZTE / nubia)]",confirmed,none,,https://www.scmp.com/tech/article/3334743/bytedance-teams-zte-china-races-take-apple-agentic-ai-smartphones,2025-12
ZTE,CN,,,Back-office / Ops,"Binjiang (Nanjing) 5G smart factory — ZTE's own base-station manufacturing plant integrating 5G, AI machine vision, and robotics for automated quality inspection and production, with 60-120+ 5G+AI industrial applications across the production process. [ZTE (5G + AI machine vision)]",confirmed,none,,https://www.gsma.com/get-involved/gsma-foundry/gsma_study/5g-factory-embraces-advanced-automation/,2025
ZTE,CN,,,Back-office / Ops,"uSmartInsight / AIVO AI-driven network intelligence platform — big-data + AI analytics for autonomous network planning, optimization and O&M, providing predictive analytics and self-healing for operators. [ZTE (uSmartInsight / AIVO)]",confirmed,"23% more efficient network, 30% faster fault repairs",,https://www.linkedin.com/posts/zte_zte-ai-activity-7348530831293829120-vRRq,2025-07
Rosneft,RU,,,Core / Domain,AI-equipped drilling data monitoring stations on heavy drilling rigs that analyze real-time drilling telemetry and enable remote support of the drilling process; rolled out across the fleet (Orenburg region and beyond).,confirmed,AI monitoring stations installed on 97% of heavy drilling rigs,,https://www.rosneft.com/press/news/item/199375/,2020-01
Rosneft,RU,,,Core / Domain,"'LitoText' digital tool based on large language models (LLM) that automatically reads geological core reports and extracts 16 physical core parameters (rock type, fracturing, pore-space type, etc.), checking old records and processing new data. [LLM (Rosneft Tyumen Scientific Institute, in-house)]",confirmed,none,,https://www.rogtecmagazine.com/rosneft-implements-artificial-intelligence-in-core-analysis/,2025-06
Rosneft,RU,,,Security / Risk,"Neural-network computer-vision system for occupational-safety monitoring at production sites: detects use of personal protective equipment (PPE), identifies personnel, and flags perimeter/safety violations in real time. Tested at Orenburgneft.",confirmed,none,,https://www.rosneft.com/press/news/item/202769/,2020-09
Rosneft,RU,,,Core / Domain,"'RN-Neural Networks' (РН-Нейросети) software using neural-network technology to select optimal field-development strategies/design decisions, choosing the most economically favorable development scenario for each part of a field. [RN-BashNIPIneft, Izhevsk Oil Research Center (in-house)]",confirmed,none,,https://www.rosneft.ru/press/news/item/217807/,2022-10
Rosneft,RU,,,Back-office / Ops,'Automatic Dispatcher' AI program that monitors technological processes and auto-generates instant operational summaries without third-party services; deployed at the company's Ufa branch.,confirmed,"cut summary-preparation time 6x, to 15 minutes",,https://www.rosneft.ru/press/news/item/221052/,2024-11
Rosneft,RU,,,Core / Domain,"'RN-AvtoBalans' neural-network software that optimizes production/injection well operating modes on mature fields; analyzes dynamics of technological indicators and inter-well relationships, trained on 2019-2025 mechanized-well data. Deployed at the Samotlor field. [Rosneft Tyumen Scientific Institute (in-house)]",confirmed,100 million rubles economic effect in 2025,,https://www.akm.ru/press/rosneft_vnedryaet_neyrosetevoe_modelirovanie_v_protsessy_neftedobychi_na_samotlorskom_mestorozhdenii/,2025-09
Rosneft,RU,,,Core / Domain,"AI-based energy-consumption optimization in production: unique algorithms analyze a digital twin of downhole (well) equipment to simulate and select the optimal operating mode, reducing energy use for oil and gas production equipment (patented).",confirmed,none,,https://rospatent.gov.ru/en/news/patent-nedeli-25082023,2023-08
Rosneft,RU,,,Core / Domain,AI 'intelligent assistant' geosteering system that processes data received by the drilling rig in real time and issues recommendations to keep horizontal well trajectories within the target reservoir.,confirmed,none,,https://www.rogtecmagazine.com/rosneft-improves-the-efficiency-of-the-geosteering-process/,2023-01
Rosneft,RU,,,Security / Risk,"'RN-SMT' software that uses AI/neural-network analysis of pipeline operating regimes and conditions to recommend integrity/maintenance work planning per pipeline segment, improving pipeline transport reliability.",confirmed,none,,https://www.comnews.ru/digital-economy/content/228903/2023-09-19/2023-w38/1012/rosneft-predstavila-novye-cifrovye-resheniya-osnove-ii,2023-09
Rosneft,RU,,,Core / Domain,"Neural-network algorithm for processing and interpreting seismic exploration data, developed by Rosneft's research institutes to accelerate/improve seismic data processing.",confirmed,none,,https://neftegaz.ru/news/Oborudovanie/770998-rosneft-nachala-vnedryat-neyroseti-v-obrabotku-seysmorazvedochnykh-dannykh/,2023-02
Rosneft,RU,,,Core / Domain,"Full-scale field 'digital twins' (automated production-control systems / virtual field replicas) using neural networks for data analysis and production forecasting; operating on assets in Bashkiria and Tyumen and modeled for Sibneftegaz gas fields, being scaled to other subsidiaries.",confirmed,none,,https://www.rosneft.com/press/news/item/217395/,2023-11
Rosneft,RU,,,Security / Risk,"Neural network developed by young Rosneft engineers to predict wear/degradation of linear (pipeline) infrastructure, addressing technically complex and time-consuming forecasting tasks.",claimed,none,,https://rosneft.ru/press/subsidiaries/item/224301/,2026-06
Saudi Aramco,SA,,,Core / Domain,"Aramco METABRAIN, a proprietary 250-billion-parameter industrial LLM trained on ~7 trillion tokens of 90 years of internal/public data, used to analyze drilling plans and geological data to recommend well options (upstream) and to forecast refined-product pricing and market dynamics (downstream). [In-house (Aramco); Groq LPUs for inference, Cognite JV]",confirmed,"250B parameters, trained on 7 trillion tokens / 90 years of data",,https://www.middleeastainews.com/p/aramco-launches-largest-industrial-llm,2024-03
Saudi Aramco,SA,,,Core / Domain,"AI assistant/agent for seismic data processing that uses natural-language guidance to select tools and process subsurface seismic data, cutting processing from weeks/months to minutes to accelerate exploration decisions. [NVIDIA (presented at GTC24 S62714)]",confirmed,Seismic data processed in minutes vs weeks/months,,https://europe.aramco.com/en/news-media/news/2025/aramco-deploys-ai,2025-03
Saudi Aramco,SA,,,Core / Domain,"Machine-learning predictive maintenance across oil-field assets (e.g. Khurais with 40,000 sensors on 500 wells), predicting equipment issues and facility downtime before failure. [In-house (Aramco)]",confirmed,40% decrease in unplanned downtime; 30% reduction in maintenance costs,,https://www.vastdata.com/blog/the-new-nervous-system-inside-saudi-aramco,2025-08
Saudi Aramco,SA,,,Core / Domain,"ML models to predict pipeline corrosion and asset-integrity issues, shifting corrosion management from reactive to predictive maintenance. [In-house (Aramco)]",confirmed,none,,https://europe.aramco.com/en/news-media/news/2025/aramco-deploys-ai,2025-03
Saudi Aramco,SA,,,Security / Risk,"AI/ML for flare monitoring and gas-leak detection, predicting when a facility will exceed flaring targets so remedial action can be taken in advance. [In-house (Aramco)]",confirmed,none,,https://www.aramco.com/en/what-we-do/energy-innovation/digitalization/ai-and-big-data,missing
Saudi Aramco,SA,,,Core / Domain,Smart algorithms that forecast renewable (solar) energy supply and optimize battery/storage management to stabilize the grid as renewables are integrated into operations. [In-house (Aramco)],confirmed,none,,https://europe.aramco.com/en/news-media/news/2025/aramco-deploys-ai,2025-03
Saudi Aramco,SA,,,Core / Domain,"On-device/edge generative-AI industrial IoT solutions: gen-AI video surveillance for factory monitoring, autonomous gen-AI-controlled drones for incident rapid response, and multimodal gen-AI worker-assist for equipment-failure prediction. [Qualcomm Technologies (edge AI hardware)]",confirmed,none,,https://www.qualcomm.com/news/releases/2024/09/qualcomm-and-aramco-lead-industrial-innovation-with-transformati,2024-09
Saudi Aramco,SA,,,Core / Domain,"Aspen Hybrid Models (industrial AI + engineering models) deployed on Continuous Catalyst Regeneration and Platformer units globally to optimize refinery planning, feedstock blending, and margin forecasting. [Emerson / AspenTech (Aspen Hybrid Models)]",confirmed,Up to 98.5% prediction accuracy in critical refinery units,,https://energydigital.com/news/emerson-aramco-ai-to-boost-efficiency,2026-05
Saudi Aramco,SA,,,Back-office / Ops,"AI-enabled caged drones for non-destructive-testing inspection of internal assets (storage tanks, stacks, FCC units), eliminating scaffolding and confined-space entries. [Flyability (Elios drones)]",confirmed,50-60% reduction in inspection costs vs conventional methods,,https://www.flyability.com/news/saudi-aramco-award-the-use-of-caged-drones-for-oil-and-gas-inspections,2024
Saudi Aramco,SA,,,Security / Risk,"Satellite-based methane emissions monitoring across key upstream facilities using GHGSat's high-resolution constellation and AI-enhanced plume detection, scaled up after a successful pilot. [GHGSat]",confirmed,none,,https://www.ghgsat.com/en/newsroom/advancing-methane-monitoring-in-aramco-operations-with-satellite-technology/,2025-03
Saudi Aramco,SA,,,Back-office / Ops,AI-powered supply-chain and logistics monitoring providing real-time alerts to prevent business disruption and live tracking of Aramco's worldwide shipments end-to-end. [In-house (Aramco)],confirmed,none,,https://www.aramco.com/en/what-we-do/energy-innovation/digitalization/ai-and-big-data,missing
Saudi Aramco,SA,,,Security / Risk,Strategic MoU to deploy the CrowdStrike Falcon platform as the foundation for unified AI-powered cybersecurity protection across Aramco's critical infrastructure and operational technology. [CrowdStrike (Falcon platform)],claimed,none,,https://www.crowdstrike.com/en-us/press-releases/aramco-partners-with-crowdstrike-advance-cybersecurity-saudi-arabia/,2026-02
SAIC Motor,CN,,,Core / Domain,"IM Motors (SAIC premium EV brand) end-to-end intelligent driving powered by Momenta's D.L.P. AI model, launched as IM AD NOA (mapless urban/highway navigate-on-autopilot). Deployed on production models such as the IM L6, with Momenta reporting coverage across hundreds of cities. [Momenta (one-stage end-to-end 'Flywheel' large model)]",confirmed,"333 cities, 389,000 kilometers (Momenta HNP coverage claim)",,https://www.momenta.cn/en/article/154.html,2023
SAIC Motor,CN,,,Core / Domain,"SAIC AI Lab L4 self-driving Robotaxi fleet in Shanghai (and Suzhou/Shenzhen), built with Momenta, including an intelligent-driving data-monitoring platform creating a vehicle-to-cloud closed data loop on SAIC's Fin-Shine cloud. [Momenta; SAIC Fin-Shine cloud platform]",confirmed,"600 trillion operations per second compute; 40 vehicles in Shanghai + 20 in Suzhou (2021), scaling to 200 nationwide",,https://www.saicmotor.com/english/latest_news/saic_motor/56570.shtml,2021-12
