541	OpenAI partnership (Mar 2025) for financial ops efficiency + generative AI value creation; dedicated AI Strategy Group est. Apr 2024
542	Internal generative AI platform "AI-bow" (アイボウ), used across 110+ operations
543	ChatGPT Enterprise rollout to ~35,000 employees from Jan 2026 (docs, research, customer service, analysis)
544	"Agent Factory" for mass-producing AI agents + "RM Studio" sales-support AI; Dify Enterprise for field-led dev
545	AI in processing centers to cut ~5,000 of ~15,000 admin staff over 10 years
546	"Crystal Intelligence" (SoftBank/OpenAI) deployment
547	"Data Ignition" AI tool (with BrainPad) scores customer needs from transaction data; launched Dec 2024, expanded to regional banks 2025
548	Resona Bank deployed PKSHA AI service for customer outreach ops
551	"SMBC-GAI" employee AI assistant; multi-LLM strategy (incl. Gemini); ~100 concurrent GenAI projects
552	Multi-agent "proposal document auto-generation" app for wholesale business (with Sakana AI)
553	Partnership with Anthropic + NEC for financial-sector AI applications
555	In-house ChatGPT ("行内ChatGPT") for document creation across Bank of Yokohama / Concordia FG (launched Nov 2023)
557	Materials Informatics (AI/ML) for material design & performance prediction; generative AI for new-application discovery + manufacturing skills transfer (from Jan 2024)
558	Company-wide generative AI adoption under "DDX" strategy; used for new-business ideation
559	Deployed AI-native CrowdStrike Falcon platform (11 modules) for security ops
561	"FujifilmAIHub" agent-based generative AI platform rolling out to ~70,000 employees globally by FY2025
565	"Matlantis" AI computational-chemistry platform for new material development
568	Generative AI agent for autonomous literature research
569	New-application discovery (GPT + IBM Watson)
570	NLP AI extracts hazards from near-miss incident data
571	Materials Informatics + data science in R&D (company-wide DX); subsidiary Nissan Arc offers MI solutions
572	IBM "AI First BPO" for expense verification (from Nov 2025)
574	Field-originated AI agents standardized & deployed company-wide (own model); 95% adoption
575	AI image analysis for spherical alumina inspection at Toyama facility
576	no confirmed internal AI deployment found (supplies materials FOR AI/semiconductors, not an AI user)
577	"AI-QSAR" system for cosmetic ingredient biodegradability & safety information assessment
579	Internal generative AI service "ChatSCC" (from Oct 2023); 750 AI apps built in 3 months
580	Cognite Data Fusion for equipment visualization, anomaly detection, inspection efficiency (all 9 mfg divisions by Mar 2026)
581	"TokuyamaGPT" internal generative AI (Azure OpenAI), launched Jan 2024
584	Generative AI "Safety Bot Kun" (あんぜんボットくん) for Smart Factory targeting zero workplace accidents
591	"AIJO Site Monitor" bear-detection AI camera at Hokuriku Telephone Construction sites
592	"AI Plan Concierge ver.1" (with Akari) searches 2,000+ housing plans in seconds from site/customer conditions (Oct 2025)
594	LLM-AI + Haseko-version BIM (with Tektome) for design data entry & drawing checks (R&D from Jul 2024)
595	AI structuring & auto-generation of P&ID (piping/instrumentation diagrams); plant-wide anomaly detection; "JGC CREATORS" internal AI community (400+ members)
596	"Mecolas" AI-assisted asbestos measurement system (claimed Japan-first) for safe demolition
597	"Kajima ChatAI" dialog AI (Azure OpenAI) deployed to ~20,000 employees (Aug 2023)
598	AI + drone resource/materials management system
600	"BlastSkill AI" blast pattern regression analysis for tunnel excavation automation
601	AI (Sony NNC) for manufacturing line optimization
602	"AI Clone" (with AIQ) lets prospective buyers chat with homeowner experiences (claimed Japan-first, Nov 2024)
603	"Lightblue Assistant" generative AI deployed company-wide (Apr 2025), expanded to 4,000 users
604	"AI Construction Management System" auto-judges site conditions from camera footage
605	ChatGPT Enterprise company-wide; 3,300 Custom GPTs; AI Research Lab (2025)
606	Multimodal generative AI auto-generates civil works construction planning documents
607	Machine-learning AI for shield machine (tunnel boring) autonomous operation
608	"ACS RTDI" real-time data infra + NVIDIA ML for AI-driven semiconductor test systems (verification → prediction)
611	AI system optimizes multifunction device maintenance for engineers
612	AI-driven development / co-creation for large-scale systems
616	AI flow prediction + optimal power generation planning at Iwate hydro dam (Sep 2024)
618	Generative AI for automated law-compliance updates across 67 healthcare/government software products
619	"Lumada 3.0" incl. Physical AI + generative AI (edge AI semiconductors, HMAX Industry); Generative AI Center
620	Strategic partnership with Anthropic; Claude deployed across all business processes for ~290,000 employees
621	AI-equipped products: "RK Series" RPA + "IV4" AI image sensors + KI analytics AI-assist (sold to customers)
623	Image-recognition AI for auto product discrimination in logistics (using own "KIOXIA AiSAQ" tech, with Tsubakimoto/EAGLYS)
624	"VAAKEYE" AI vision analytics on factory cameras across facilities detects dangerous behavior/anomalies
627	AI-driven development (IBM "Bob") PoC to modernize legacy IBM i core systems
628	"Maisart" AI brand (since 2017): compact AI, generative AI, "Neuro-Physical AI" for equipment degradation estimation, edge-device LLM trained on internal ops data
629	"Murata Coworker" internal generative AI (own-developed, Oct 2024)
630	Edge AI camera (with RUTILEA) for factory work visualization/monitoring
631	Own Japanese LLM "cotomi" (v3, GPT-4-level, 128K tokens), selected for Japan Government AI; sold to enterprises/gov/healthcare
635	"Panasonic Go" AI transformation + Anthropic Claude partnership embedded in products/ops
637	AI/ML solution packages for edge & endpoint apps (AI chips/tools sold to developers); no internal AI deployment surfaced
638	Own 70B-parameter Japanese/multimodal LLMs (on Gemma/Qwen bases) for on-prem enterprise; document-understanding AI
639	"ReflexAgent" generative AI for SiC power semiconductor manufacturing (end-to-end NL data analysis → improvement proposals)
640	Quantum annealing (Quanmatic) at LAPIS Semiconductor Miyazaki factory
641	"SCRAIS" AI inspection brand for wafer/PCB (high precision, low false positives, Jun 2024) + "SARIA" image-processing AI dev tool
642	AI applied to CAE work in product design (reduce engineer variance & simulation trials)
644	Proprietary "CE-LLM" edge AI tech (real-time environmental context); AI server business (FY2026-27)
646	Internal "Enterprise LLM" + AWS AI agent infrastructure group-wide (since 2023); AI Acceleration division (Jul 2025)
649	no confirmed internal AI deployment found (makes MLCCs FOR AI servers; benefits from AI market, not disclosed as AI user)
650	"edgeRX Solution" AI preventive maintenance already deployed in TDK group factories; "i3 Micro Module" AI vibration sensor
651	"SensorGPT" generative AI for synthetic sensor data
654	"FKDPP" reinforcement-learning AI achieved full autonomous control of distillation tower (deployed at ENEOS Materials/JSR plant, with NAIST)
655	ChatGPT deployed company-wide for workflow automation (2024)
656	AI for grid stabilization (voltage control, Nagano area, claimed domestic-first) + hydro generation maximization
657	AI detects elderly frailty from smart-meter power consumption data
658	"ChatGPT Enterprise" deployed (from Oct 2024, OpenAI CoE partnership) + AI agents for new-business ideation
659	"V-DAG" multi-AI-agent analytics system (TEPCO Energy Partner); grid AI projects (with PwC)
660	AI for transmission/distribution infrastructure monitoring & inspection (TEPCO Power Grid)
661	3D fish body measurement AI (image processing) for weight estimation, disease early detection, feed optimization; "Fish Capture Pro ai" fish counter
662	AI agents in accounting department
663	Company-wide generative AI (Ajinomoto Frozen Foods) + ADAMS data platform
664	"Asahi Chat" (GPT-4) internal AI + generative-AI internal info search (Azure OpenAI, from Sep 2023)
666	Group-wide generative AI environment "JAC" (JT Group AI Concierge); legal AI (CoCounsel)
670	"CoreMate" AI executive officer (12 personas) for management decisions (Jul 2025)
671	"BuddyAI" generative AI rolled out to ~15,000 domestic employees (May 2025)
672	"meiji AI Talk" (ChatGPT) deployed to ~10,000 employees (Jan 2024); "meiji AI Talk 2" internal helpdesk
673	Amazon Q Developer for dev/ops
674	"PIG LABO Growth Master" 3D camera + AI infers individual pig weights & herd distribution
675	"GC Analysis" — generative-AI consumer pseudo-personas answer surveys (Azure OpenAI)
678	AI demand-supply management automation for frozen foods (Nisshin Welna); MS Fabric for factory smartification
679	"SAPPORO AI-Stick" (Amazon Bedrock) generative AI to ~6,000 employees (Feb 2025)
680	"WAAAP" AI-driven development platform + company-wide generative AI
682	Proprietary app "AIGNIS" generative AI (from 2023, Databricks platform)
683	"Payment reconciliation AI" (入金消込AI) with core system renewal
685	AI/MI for new material & substance exploration
687	AI production-planning optimization at Tatsuoka plant
688	no confirmed internal AI deployment found (makes glass materials FOR AI servers/memory; benefits from AI market, not disclosed as AI user)
689	AI kiln (firing furnace) automation using temp/pressure data at domestic factories (from FY2026)
690	AI ship-scheduling optimization (claimed cement-industry first, with Grid Inc.); "PreSLump" concrete slump prediction AI
691	no confirmed internal AI deployment found (makes SiC materials FOR AI hardware; migrated to Google Workspace but not AI-specific)
692	AI-agent-based redesign of order-to-cash & procurement (with Tokyo Electron)
693	Self-built AI eliminates 3-hr skilled color-matching for large ceramic panels
700	"One-AI for Tokio Marine" company-wide generative AI (ChatGPT, from 2023); OpenAI strategic partnership (ChatGPT Enterprise/GPT-5, 2025)
701	"TMAM AI" generative AI for investment analysis (company-wide Apr 2025); Sakana AI capital alliance
702	"NX-Brain" proprietary generative AI (Azure OpenAI, from 2023)
705	"AI Operator" (AIオペレータ) auto-reception for pickup requests/delivery status (with LINE)
709	AI thermal-load prediction for automatic energy-saving control of air conditioning
711	AI mining analytics (Rithmik) learns machine operating patterns, auto-sets optimal baselines; "Assist Pro" AI assistant
712	AI production scheduler at Tsuchiura factory (2024)
716	"M-Navi" AI molding navigator (reinforcement learning) auto-corrects injection molding conditions
717	Generative AI (Amazon Bedrock + Kendra) for resin machinery internal documentation
719	Autonomous dump trucks, KOM-MICS factory visibility, AI image analysis (wheel loaders, rockfall detection); global AI framework
722	Drone AI autonomy (with US Shield AI), dev completed in 8 weeks; company-wide generative AI
723	In-house generative AI for quality-trouble summarization/graphing (first specialized-domain use, Jun 2025); bearing condition-monitoring AI
724	"ABICS" ML system automates automotive hub-bearing design (claimed bearing-industry first)
726	Vision-recognition AI + LLM for hydraulic excavator near-miss auto-detection, summarization & reporting (with NEC, Apr 2026)
727	"AMS20" Air Management System: AI real-time monitoring & optimal control of compressed air supply/consumption/leakage
728	AI-equipped engine plant operation support (with Kawasaki Heavy, for autonomous vessels); IBM IoT+AI vehicle-personnel safety on car carriers
729	"Bill One" AI accounting automation (K Line Logistics)
730	AI vessel-operations platform (with IBM, Jul 2026) integrating ship info for ~930 vessels; SOSC safety center
731	AI dispatch/routing system for car carriers (with MTI, Grid, Jul 2025); "SAIL with AI Compass" company-wide AI project
733	Machine learning in drilling & completion (since 2019); target 60% of operations using rule-based/AI decision support
734	no confirmed named AI deployment found (strategic DX/AI intent for data utilization in DX Mid-term Plan 2024, but no named operational system or results)
735	Deep reinforcement learning for manufacturing equipment control (lens alignment devices)
737	AI/Materials Informatics for photocatalyst development (with Tokyo Science Univ); AI image analysis for factory parts counting
738	Company-wide generative AI tools + MDM data infrastructure across 80 divisions (in prep for AI)
741	AI + Rescale platform for next-gen material development
744	"J-LENS" AI disclosure-information natural-language search service (β Dec 2025); generative AI for internal ops
745	ORIX Bank deployed AI agents (Workato) direct to production without PoC
747	AI character motion generation (with ACES, open-source dataset); streaming AI characters; AI content production
748	Company-wide generative AI (from Apr 2023), ChatGPT Enterprise across 10 depts (Feb 2025); "Document Structuring AI"
749	OSS-LLM specialized for in-house system program development (Nov 2023); generative AI management platform
750	"VOCALOID:AI" voice synthesis, AI instrument sound synthesis, AI-assisted piano ("Daredemo Piano"), AI piano tuning
751	World-first AI autonomous operation of crude distillation unit at Kawasaki refinery (May 2024, with Preferred Networks); Aspen Mtell anomaly detection
752	AI + mathematical optimization for tank-truck routing/dispatch (with Accenture); Cognite Data Fusion refinery DX
757	DX as business foundation since 2021; generative AI + AI agents for research environment transformation
759	AI-designed drug candidate DSP-1181 (with Exscientia) to Phase 1 (claimed world-first AI-designed drug in trials, Jan 2020); aiProtein with Revolca
761	MIT-Takeda 4-year AI program; Iambic AI partnership (>$1.7bn) for drug development
763	no confirmed internal AI deployment found (makes dicing/grinding equipment FOR AI-chip manufacturing; beneficiary not disclosed AI user)
765	"FORXAI" imaging AI platform + AI SaaS suite (KOTOBAL real-time interpretation across 51 hotels, etc.); generative AI for IP/patent DX
766	Company-wide generative AI (authorized May 2023)
770	"Domo" AI-powered data analytics platform group-wide (deployed in 2 months); "Hubble mini" AI contract management
771	"JR東海AIナビ" generative-AI LINE passenger info service (Nagoya Station trial, Oct 2024); company-wide gen AI (from Oct 2023)
772	AI optimizes station staff placement (Shin-Osaka, historical foot-traffic data, pre-Expo); spatial AI shinkansen positioning (±3m at 285km/h)
773	"Railway-version generative AI" (Transform 2027) for signal equipment + midori-no-madoguchi; AI platform person-detection (Sagami Line) for one-man operation
774	AI agents in railway operation management (joint verification with Hitachi, Sep 2025)
775	"KEIO AI-HUB" generative AI platform + AI agents across 34 group companies (Mar 2026)
776	AI station staff service (with Hitachi) + "Kokoro" AI avatar (~100 languages) at ticket booths
778	"AI Railroad Crossing Image Analysis System" detects stranded pedestrians/bicycles, triggers train stops (4 locations, Jun); platform departure safety AI; "AcroChatAI" internal gen AI
779	"AI Sakura-san" station guidance AI (6 stations); crossing-congestion AI detection (with OKI/Marubeni, full ops Jan 2025)
782	"AI Security asilla" behavior-detection at Marunouchi buildings (from Oct 2022); "Front Agent" AI sales analytics (Mitsubishi Estate Residence)
786	Self-developed "TFHD Chat" AI + generative-AI meeting support + AI web-form/approval assistance (multi-LLM: ChatGPT/Claude/Gemini)
787	"AI Assistant" employee-manual gen AI (Azure OpenAI) voice/text auto-response across ~390 stores; vision AI for product recognition & label issuance
791	"Marui Group AI Policy" (2025) + active AI utilization; DX Attention Company (weaker signal — specific operational system not clearly disclosed)
795	"AI Library" generative AI foundation (13 LLMs, Google Cloud) company-wide; used for product development
799	"EXAMATION" AI tire molding system (480 data points/tire, real-time control)
800	"HAICoLab" human-AI framework; FEM+AI tire mold design support; XAI design assistant; dotData process optimization
801	"AI Operator" voice service (Oct 2024, claimed first among major JP financials); generative AI + voice recognition auto-recording of customer interactions; Sakana AI partnership
802	"Japan AI CoE" (Apr 2024) + "Core AI Platform" (multi-LLM, AWS Bedrock) for compliance/ad review; OpenAI strategic alliance (Nov 2024)
803	AI consulting service (strategy→implementation); generative AI adoption support driving record profits; internal GenAI investment
804	AI Lab (est. 2016); own Japanese LLM (public release); generative AI for ad creative production; AI Business Division
805	"Devin Enterprise" autonomous AI engineer company-wide (claimed Japan's largest, 2,000+ employees); "AI All-In" strategy; DeNA AI Link
809	Internal "Chat AI" (OpenAI API) mandatory for ~20,000 employees (2024); "Agent i" unified AI; QA-automation AI agent; 16 GenAI service use cases
810	"Mercari AI Assist" LLM listing-improvement (Oct 2023); internal "Ellie" AI tool
814	no confirmed named AI deployment found (CVC pursuing park operational efficiency incl. AI, but no specific operational system disclosed)
816	Indeed AI recruitment: interview automation, "Career Scout"/"Talent Scout" AI matching, AI job-data refinement
819	AI for anime merchandise approval (with Accenture, checks 50+ items, ingested full manga); AI Solutions Promotion Room (2025) + Toho Studio Lab
820	"TrendAI" / "Trend Vision One" AI security platform (threat prediction/defense, 11 functions); Anthropic Claude integration for autonomous security ops
823	Snowflake AI Data Cloud + "DataLab" analytics platform; AI agents in production (CoE); generative AI PoCs; RPA (Keyence RK)
828	In-house ChatGPT (4,200 users) via "Generative AI Lab" (2023); AI supply-chain optimization service; "AIX" strategy
829	"Marucha" (まるちゃ) generative AI platform (multi-LLM), group-wide then sold externally as SaaS
830	"MC-GPT" generative AI (Azure OpenAI) company-wide; accounting automation; AI Solutions Task Force (CEO-level); "Noruto" AI on-demand bus
836	GaiA — generative AI platform optimized for semiconductor manufacturing & R&D; AI agents, "AI floor manager"; Yongin fully-automated AI fab by 2027
844	AI-based unmanned combat vehicle roadmap (target 2030, 6 product types by 2028); Krafton Physical-AI JV MOU (Mar 2026)
845	AI predictive quality mgmt on battery lines (electrode thickness, rolling uniformity, assembly deviation); AX beyond mfg into R&D/risk
846	"AI Native" construction (announced Nov 2025, AWS partner); AI in bidding, contracts, on-site ops, design; phased 2025-2028
847	Gen-AI in steelmaking: small-batch order design 12h->1h; autonomous blast-furnace tapping; WEF Lighthouse factory; POSCO DX Industrial AI center; PIMS anomaly prediction
849	21 self-developed financial AI agents (AX Agent Summit 2026); AI red team for AX; group-wide financial AI transformation
850	MoAI (Mobis one AI) generative-AI service (launched Oct 2025); connects to internal systems for doc/image search, analysis reports; used in R&D, quality, sales, production, IT
851	"Chemical Agent" AI system for full research workflow (literature search -> materials design, synthesis, verification); AI-based materials pivot
854	AI competency assessment in new-hire recruitment (2025); no confirmed manufacturing/product AI deployment found
855	AI Center established; AX in fine-process (MLCC) manufacturing; factory automation reorganization
861	Physical-AI autonomous welding (NC AI, "Backy Vision" VLM); digital production center for real-time 1.5M-pyeong yard mgmt; welding 100% automation target 2030
864	Enterprise AI agent platform (175 agents by early 2026, sector-first); hybrid-cloud genAI (GPT + proprietary); loan/subscription counseling, financial-crime prevention; W-Sketch
869	AI agents across entire investment process (announced); AI-driven portfolio decisioning; AI/semiconductor investment strategy
872	KEPCO Energy AI Partners platform (launched May 2024); 3-phase energy-AI roadmap (data integration from 2026); AI Innovation Division
873	SK C&C "Solur" enterprise genAI (13 custom services); MarketCaster financial AI agent; SKT partnership for industry AI, ~20 group affiliates targeted
875	Group-wide AX ("Play AI, Fly EcoPro"): AI quality prediction, real-time data collection, smart equipment; ETRI partnership (largely group-level, targets not completed)
880	Autonomous construction-equipment tech (Maum AI VLA-model MOU, Jun 2026); voice-control AI (CES 2026, compact-equipment industry first)
882	AI cosmetic-ingredient discovery via EXAONE Discovery (w/ LG AI Research); ingredient screening for solubility/safety; products in The Whoo
884	Industry-specific AI (ASI) strategy; CAIO + AIX Promotion Office; AI Shipyard (200M+ datasets w/ Naver) across shipbuilding/energy/machinery
886	ixi-O AI call agent; ixi-GEN (8.8B genAI on EXAONE); AI Native Network (Ericsson); Google Cloud Adaptive Intelligence
892	"Kailot" autonomous AI pilot (for KF-21); AI RL-based tactical training system (KRW 35.5B, delivered to Air Force, Korea-first); Naver defense-AI partnership; Palantir symposiums
893	AI submarine combat system integration (contract); manned-unmanned teaming; multimodal vision AI (Twelve Labs); EXAONE-based command-control w/ LG AI
896	AI-equipped appliances (Icon water purifier, Biorelex mattress, 10 products); IoCare+ AI+IoT care platform for customized customer mgmt
903	Dedicated AI org (Feb); AI process stabilization for cost-structure shift; AI in customer-tailored materials development
904	AI dynamic discount pricing (waste reduction, more customers); self-checkout AI cameras; AI shopping agents; OpenAI ChatGPT commerce MOU (by 2027)
905	"Terminal X" AI investment agent (w/ Project Pluto) on MTS; Perplexity partnership; AI virtual analyst video (Seo Ah-in); AI chart recognition
906	Physical-AI cobot solutions (NVIDIA intelligent material handling, natural-language automation in 2 days); Azure OpenAI; AI deburring automation
907	Explainable AI (XAI) for financial services (Korea-first claim); AI-based digital banking rebuild; AI ACT SME consulting; AX loan program
910	AI Research Division (Sep 2025, ~150 staff); AI integrated into TC Bonder 4 for HBM4 (process optimization, predictive analytics)
911	Superton AI voice-synthesis acquisition (56.1% stake, KRW 4.5B); AI voice tech across platforms; Weverse fan platform
912	AI tire design (replacing physical prototyping); genAI data analysis (AWS + Snowflake); ChatGPT-based EV customer VOC analysis for quality
917	AI-based paint color-matching solutions (Smart Canvas, "Color Nabi Plus"); AI expansion across domestic/overseas paint plants
918	Core institution for gov "full-cycle drug development multi-agent AI platform" (KRW 17.7B/57mo); AI candidate screening; AI quality-documentation system (Megazone Cloud, Sep 2024)
919	AI-based therapeutic response prediction platform (w/ oncoMASTER, Huray Positive): biomarker discovery, patient/target selection, combination therapy
920	"Daisy" AI drug-discovery platform (800M compounds); 8 concurrent AI drug projects; gov K-AI preclinical/clinical program; departmental genAI tools (AX)
922	ADO (AI-based Design space Optimization) in vaccine manufacturing (2024, domestic-first vaccine AI); ROTOR AI clinical decision-support (Gates Foundation, 2026)
923	In-house AI production system (real-time OLED data, anomaly detection): design AI (30 days->8 hrs), quality analysis (3 wks->2 days)
924	CJ AI Center (est. 2022, distribution-industry-first AI hub) solving cross-affiliate problems; applications in food (Tous Les Jours), CGV, logistics; ICLR 2026 research
927	HyperCLOVA X genAI + cloud DX for hotel & duty-free (Naver partnership, 2023); AI service innovation, membership integration
928	AI synthetic-consumer prediction + digital-twin store simulation "ParaStore" (Intellisia MOU, Jul 2026) for product/pricing/promo testing
932	AI industrial-accident prevention in manufacturing facilities; AI/ICT container smart farms (Middle East)
933	VariAid AI banner-image automation (w/ Drab); Connect AI ad/content production platform
937	AION AI trade-finance document automation (PoC: hourly->minute processing, 95%+ doc accuracy); part of group AX
939	Agentic AI smart procurement (supply-chain risk, price volatility); AI materials R&D (Univ of Seoul MOU, Jun 2026)
943	AI for customer & employee experience (part of same innovation program, leadership-disclosed)
944	Reported interest in investing in Mistral AI to introduce generative AI capabilities
945	Digital factory (dept. dedicated) using automation + AI to improve service quality (broker), press-reported ~1yr in
947	"LoccazIA" — AI virtual avatar/assistant for used-car sales via Autocaz (Auto Hall subsidiary)
949	"Cap'AI by BK" / "CAP'AI Reverse by BK" — BMCE Capital's AI open-innovation program (5th edition, 2026) developing AI solutions applicable to its banking businesses
950	Company-announced strategic partnership with Adria Business & Technology to accelerate digital transformation and exploit AI; no named deployed system yet
952	AI + Big Data + drones for agro-industrial piloting ("agriculture 4.0") to optimize yields and reduce inputs; disclosed at SIAM 2025 / Carbo Solutions conference
954	AI integrated into payment products, incl. "agentic commerce" (autonomous transaction agents); company/CEO-disclosed strategic direction
955	Company self-describes its management software/solutions as "based on AI and IoT"; generic vendor positioning, no named deployment or client
956	Disclosed AI strategy 2025-2030 with dedicated AI/data team structuring; commercial AI/IoT solutions presented at GITEX Africa; targets "AI-piloted African telecom leader"
957	Group relies on SymphonyAI (vertical AI platform) to transform food distribution — merchandising/retail AI; announced via BusinessWire
960	"Smart Mine" project (subsidiary Reminex) selected under national Al-Khawarizmi AI program; Tizert billed as first "intelligent mine" in Morocco (digitalization + AI for mining ops)
961	Company-stated strategy prioritizing Digital and AI to rethink customer experience (consumer credit); no named deployed system
963	Predictive-maintenance AI at Jorf Lasfar thermal complex: reportedly 250 AI prediction models covering nearly all critical assets, feeding TAQA e-Monitoring Center (with AVEVA PI System)
968	Developing AI-based tools to improve access to medical information / accelerate clinician decision-making; partnership with Rain Stella Technologies for AI-enhanced medical solutions (disclosed at GITEX Future Health)
970	GigaChat proprietary foundation LLM deployed across bank services and offered to enterprise clients
971	AI/digital solutions integrated into Lada Azimut crossover (Sber ecosystem)
972	Joint Sber-Aeroflot generative-AI ecosystem incl. AI agents for passenger booking/ticketing (announced partnership Jun 2026)
973	Machine-vision system for mine-truck loading efficiency at Udachny mine
974	AI algorithms in geological exploration to select drilling sites (pilot completed)
975	AI to detect ultra-large diamonds (Almazy Anabara, Yakutia)
976	Gazprom Neft deployed ML in formulation of automotive/industrial lubricants
977	AI assistant for suppliers analyzing retail-network performance data
978	AI solutions in own production complex to boost manufacturing efficiency
979	AI across steelmaking operations — 51 of 95 digitalization projects used AI (award-winning)
980	AI tool to detect market manipulation & insider trading in transaction monitoring (deployed Jul 2026; 1 PR syndicated across TASS/Kommersant/Ferra/RB etc.)
981	MTS Web Services AI/data-center business (proposing RF-China AI alliance); MTS operates own AI (Cotype LLM ecosystem) — this batch mostly exec commentary
982	AI algorithms managing metal extraction — additional +0.7% nickel recovery per year
983	AI agents deployed in budget and project control processes (with Rexsoft)
985	Generative-AI adoption in business processes via Sber AI and Global ERP/Salyut (Apatit subsidiary); cooperation agreements signed
986	AI search over internal instructions/user documentation base
988	AI traffic lights in Salekhard increased road throughput
990	Neural networks controlling aluminum-hydroxide fractions to improve alumina quality
991	AI for environmental monitoring of electrolysis (1.6bn RUB investment, completion 2026)
992	AI + drones (UAV) for monitoring hydraulic structures (dams, embankments)
994	Physical compute cluster for generative AI (built by Platformiks) — infra deployment
997	AI assistant "Taya" (Тая) for financial help, product-agnostic (T-Technologies)
999	Generative AI assisting contact-center operators in chat/phone customer conversations (effect assessed)
1000	VTB Meditsina uses AI + automation to simplify client journey
1001	AI system to assess product competencies in hiring/development
1002	Broad AI-agentization program across retail ops (generative AI scenarios)
1004	Alice AI booking of restaurants/salon appointments via chat; image gen/edit model (ART 2.0); AI smart-camera event analysis
1005	"AI-led cost transformation" & expanded AI use for productivity/efficiency cited in 2025 full-year results & 2028 strategy
1006	Barclays Research "Impact Series" reports on AI (data-centre demand, labour markets) — a research product, not internal ops deployment
1007	AI only referenced as an investment-sector consideration in annual report; no internal AI deployment disclosed
1008	Generative AI investment-research tool developed with University of Edinburgh (Centre for Investing Innovation), integrated into investment decision-making
1009	AI-powered omnichannel customer service platform (Genesys Cloud) for millions of customer interactions
1011	Google Cloud partnership for data analytics, ML and generative AI for decision-making
1012	Multi-year deal with Xtelify (Bharti Airtel subsidiary) to deploy AI-driven telecom ops platform across 14 African countries (network + workforce + CX)
1013	AI referenced only as investment theme/positioning (AI-bubble caution); no internal AI deployment
1014	AI Centre of Excellence + FutureSmart Mining; 2025 annual report cites AI for "operational excellence"; formal governance and use cases in mining ops
1015	AI to optimise copper processing; automation, integrated remote operating centres, advanced analytics cited in 2025 results
1018	$555m AI deal (Algen Biotechnologies) to identify immunology targets; acquired Modella AI (oncology); Illumina AI tie-up
1019	Co-Driver generative AI suite for retailers; ~11,000 retailers (85% of customers) adopted, 2.5M AI-powered vehicle descriptions/image re-orders
1022	Nomad: AI-powered comms-intelligence device (clean/transcribe/translate/analyse voice+text in real time) launched at DSEI 2025
1023	Scale AI partnership to field agentic AI across US DoD platforms; DARPA $3.9m contract to harden battlefield AI; investment in Oxford Dynamics
1027	AI-driven restructuring cutting ~9,000 jobs to become "technology enabled"; automation/reorganisation
1028	AI is a demand driver (leasing office space to AI firms), not internal deployment
1035	Dedicated Compass Data & AI (CDAI) org in North America using data science/ML/automation to transform dining and operations
1036	"Computacenter Intelligence" is a customer-facing AI delivery service offering; no primary evidence of internal AI deployment in own ops
1037	AI-led SAP S/4HANA transformation with LTIMindtree for intelligent business operations (not device-level AI)
1038	AI/data analytics across business incl. optimising biologics; Dotmatics R&D digital program and SAP partnership to shorten product development
1041	No confirmed deployment found; search results conflate with AI education "diploma" courses, no company-specific AI evidence
1042	No confirmed deployment found; only source is SEO aggregator (cash-platform.com); "Endeavour Scientific" is an unrelated exploration-services firm
1045	AI referenced only as investment theme/portfolio positioning; no internal AI deployment
1046	No confirmed deployment found; only source is SEO aggregator (cash-platform.com). Company docs frame AI as silver-demand driver, not internal use
1047	CEO publicly ruled out generative AI in Warhammer design/content creation — notable rejection, not a deployment | CONFIRMED (of non-use)
1048	Glencore integrating AI/ML into drilling operations; Glencore Technology's "Jameson Cell" flotation positioned as AI-ready mineral processing
1049	Dedicated gsk.ai unit; AI imaging platform; single-cell/spatial genomics with AI; Cerebras collaboration; $950m 35Pharma + Noetik AI deals
1051	No confirmed internal deployment found; press frames Halma as "AI-linked demand" beneficiary, no specific AI in products disclosed
1053	"Chip" GenAI assistant (Azure/OpenAI) giving tradespeople technical advice via natural-language queries in the Howdens app
1055	Hiring Head of Data & AI Enablement; invested in AI-driven platforms (Oracle/Allvue) for operational efficiency; early-stage internal adoption
1059	Long-term Capgemini partnership to deploy AI (agentic AI, advanced analytics) across org; AI named in 2025 annual report and 2030 strategy
1060	Microsoft AI deal to deepen AI use; CEO betting on AI for growth; Conference AI partnership to monetise event content year-round
1062	Intertek AI² — "world's first" independent end-to-end AI assurance programme (governance/transparency/security testing of AI systems)
1063	Rolling out Microsoft AI assistant to every employee in UK & South Africa; cautious "people over machines" AI strategy
1065	Won Global Finance "AI in Finance" awards 2025 (Best Consumer & Best Corporate Bank CEE); World's Best Digital Bank 2025
1066	"Hello B&Q"/"Hello Casto" GenAI DIY assistants + Screwfix Lens (used hundreds of thousands of times); Google Cloud Vertex AI + Athena platform across 2,000+ stores
1070	First UK lender to pilot an AI tool to help customers make investment decisions (regulator studying impact)
1071	No confirmed deployment found; only SEO aggregators (cash-platform, embapro, tipranks) — no primary/company disclosure of internal AI
1073	Global AI Themes Fund (invests in AI cos); partnership with Level E Research to develop AI investment strategies
1075	AI "personalised style guru" advising shoppers on outfit choices by body shape/style preferences
1076	GKN Aerospace building an IT AI & Data Science Centre of Excellence for responsible AI (source: graduate programme listing — thin)
